MR32CSV
Name;01_Gang_20_12
Frequency;100
Date;17-08-2016 13:03:08
"Time,s";"Lumbar Flexion,deg";"Lumbar Lateral - RT,deg";"Lumbar Axial - RT,deg";"Thoracic Flexion,deg";"Thoracic Lateral - RT,deg";"Thoracic Axial - RT,deg";"LT Ellbogen Flexion,deg";"RT Ellbogen Flexion,deg";"LT Shoulder Total Flexion,deg";"RT Shoulder Total Flexion,deg";"LT Schulter Flexion,deg";"RT Schulter Flexion,deg";"LT Schulter Abduktion,deg";"RT Schulter Abduktion,deg";"LT Shoulder Rotation - out,deg";"RT Shoulder Rotation - out,deg";"LT Wrist Extension,deg";"RT Wrist Extension,deg";"LT Wrist Radial,deg";"RT Wrist Radial,deg";"LT Hand Supination,deg";"RT Hand Supination,deg";"LT Hüfte Flexion,deg";"RT Hüfte Flexion,deg";"LT Hüfte Abduktion,deg";"RT Hüfte Abduktion,deg";"LT Hip Rotation - out,deg";"RT Hip Rotation - out,deg";"LT Knie Flexion,deg";"RT Knie Flexion,deg";"LT Knee rotation - out,deg";"RT Knee rotation - out,deg";"LT Knee abduction,deg";"RT Knee abduction,deg";"LT Sprunggelenk Dorsiflexion,deg";"RT Sprunggelenk Dorsiflexion,deg";"LT Ankle Inversion,deg";"RT Ankle Inversion,deg";"LT Ankle Abduction,deg";"RT Ankle Abduction,deg";"Upper spine course,deg";"Upper spine pitch,deg";"Upper spine roll,deg";"Lower spine course,deg";"Lower spine pitch,deg";"Lower spine roll,deg";"Becken course,deg";"Becken pitch,deg";"Becken roll,deg";"LT Upper arm course,deg";"LT Upper arm pitch,deg";"LT Upper arm roll,deg";"LT Forearm course,deg";"LT Forearm pitch,deg";"LT Forearm roll,deg";"LT Hand course,deg";"LT Hand pitch,deg";"LT Hand roll,deg";"LT Thigh course,deg";"LT Thigh pitch,deg";"LT Thigh roll,deg";"LT Shank course,deg";"LT Shank pitch,deg";"LT Shank roll,deg";"LT Foot course,deg";"LT Foot pitch,deg";"LT Foot roll,deg";"RT Upper arm course,deg";"RT Upper arm pitch,deg";"RT Upper arm roll,deg";"RT Forearm course,deg";"RT Forearm pitch,deg";"RT Forearm roll,deg";"RT Hand course,deg";"RT Hand pitch,deg";"RT Hand roll,deg";"RT Thigh course,deg";"RT Thigh pitch,deg";"RT Thigh roll,deg";"RT Shank course,deg";"RT Shank pitch,deg";"RT Shank roll,deg";"RT Foot course,deg";"RT Foot pitch,deg";"RT Foot roll,deg";"Noraxon MyoMotion.Sync,An";"Upper spine Accel Earth X,mG";"Upper spine Accel Earth Y,mG";"Upper spine Accel Earth Z,mG";"LT Upper arm Accel Earth X,mG";"LT Upper arm Accel Earth Y,mG";"LT Upper arm Accel Earth Z,mG";"LT Forearm Accel Earth X,mG";"LT Forearm Accel Earth Y,mG";"LT Forearm Accel Earth Z,mG";"LT Hand Accel Earth X,mG";"LT Hand Accel Earth Y,mG";"LT Hand Accel Earth Z,mG";"RT Upper arm Accel Earth X,mG";"RT Upper arm Accel Earth Y,mG";"RT Upper arm Accel Earth Z,mG";"RT Forearm Accel Earth X,mG";"RT Forearm Accel Earth Y,mG";"RT Forearm Accel Earth Z,mG";"RT Hand Accel Earth X,mG";"RT Hand Accel Earth Y,mG";"RT Hand Accel Earth Z,mG";"Lower spine Accel Earth X,mG";"Lower spine Accel Earth Y,mG";"Lower spine Accel Earth Z,mG";"Becken Accel Earth X,mG";"Becken Accel Earth Y,mG";"Becken Accel Earth Z,mG";"LT Thigh Accel Earth X,mG";"LT Thigh Accel Earth Y,mG";"LT Thigh Accel Earth Z,mG";"LT Shank Accel Earth X,mG";"LT Shank Accel Earth Y,mG";"LT Shank Accel Earth Z,mG";"LT Foot Accel Earth X,mG";"LT Foot Accel Earth Y,mG";"LT Foot Accel Earth Z,mG";"RT Thigh Accel Earth X,mG";"RT Thigh Accel Earth Y,mG";"RT Thigh Accel Earth Z,mG";"RT Shank Accel Earth X,mG";"RT Shank Accel Earth Y,mG";"RT Shank Accel Earth Z,mG";"RT Foot Accel Earth X,mG";"RT Foot Accel Earth Y,mG";"RT Foot Accel Earth Z,mG";"Upper spine Rot X,";"Upper spine Rot Y,";"Upper spine Rot Z,";"LT Upper arm Rot X,";"LT Upper arm Rot Y,";"LT Upper arm Rot Z,";"LT Forearm Rot X,";"LT Forearm Rot Y,";"LT Forearm Rot Z,";"LT Hand Rot X,";"LT Hand Rot Y,";"LT Hand Rot Z,";"RT Upper arm Rot X,";"RT Upper arm Rot Y,";"RT Upper arm Rot Z,";"RT Forearm Rot X,";"RT Forearm Rot Y,";"RT Forearm Rot Z,";"RT Hand Rot X,";"RT Hand Rot Y,";"RT Hand Rot Z,";"Lower spine Rot X,";"Lower spine Rot Y,";"Lower spine Rot Z,";"Becken Rot X,";"Becken Rot Y,";"Becken Rot Z,";"LT Thigh Rot X,";"LT Thigh Rot Y,";"LT Thigh Rot Z,";"LT Shank Rot X,";"LT Shank Rot Y,";"LT Shank Rot Z,";"LT Foot Rot X,";"LT Foot Rot Y,";"LT Foot Rot Z,";"RT Thigh Rot X,";"RT Thigh Rot Y,";"RT Thigh Rot Z,";"RT Shank Rot X,";"RT Shank Rot Y,";"RT Shank Rot Z,";"RT Foot Rot X,";"RT Foot Rot Y,";"RT Foot Rot Z,"
0.00;-0.138429;-1.63781;-1.24147;0.0185746;3.38595;2.44358;0.447439;-0.530064;3.49299;0.413347;3.39714;0.407824;-0.811812;-0.0701739;-41.5944;-35.0059;5.00552;1.26353;-1.20274;0.851772;48.3594;43.8219;5.41352;-12.7798;1.11034;0.358134;5.94733;-3.88889;-3.74796;11.1225;-3.28627;20.4653;-2.05568;5.43576;-8.84563;-24.48;0.383373;15.3267;-7.52498;-19.1703;275.255;-0.317059;1.09209;272.818;-0.251531;-2.28124;274.055;-0.340224;-0.648408;316.93;2.1163;2.25684;316.95;2.56278;2.257;358.189;-3.78958;6.34617;268.022;5.09309;-0.0706584;271.346;8.94913;-1.61275;279.117;0.314459;-1.9495;240.267;0.740889;0.90006;240.257;0.211436;0.900177;194.08;0.473427;-1.01823;270.208;-13.1573;-0.11547;292.084;-20.7553;-14.0173;272.844;-47.2329;16.6273;0;-4.19026;11.7125;-3.0859;18.8266;36.2853;2.93333;23.3811;-27.3635;-1.0006;29.9819;-36.3344;-13.5696;0.0568846;1.95407;3.01412;11.6355;4.09303;3.5624;19.039;6.53803;-0.660727;-17.6806;-18.5659;7.263;-11.0305;-1.89168;5.29426;-10.1385;19.4906;4.47546;0.362564;4.15912;8.06055;10.5188;-8.99716;-6.14584;-22.6428;0.828306;-18.6729;-2.5346;-12.1249;1.62885;3.35903;-10.302;0;0.573517;-0.141121;0.780498;0.607338;-0.409572;0.450346;0.414394;-0.588294;0.20326;0.333145;-0.517418;0.223216;-0.66308;-0.289453;-0.598805;-0.608071;-0.339866;-0.488801;-0.530317;-0.354277;-0.542769;0.778671;-0.212903;0.551546;0.474878;-0.135932;0.813457;0.450889;-0.65262;0.233715;0.248724;-0.71828;0.164006;0.223345;-0.265645;-0.0167249;-0.616702;-0.49059;-0.56268;-0.484397;-0.63864;-0.550135;-0.448148;-0.395472;-0.463774
0.01;-0.13784;-1.62864;-1.23831;0.0103728;3.37218;2.44442;0.516541;-0.4978;3.4494;0.437996;3.35475;0.433463;-0.802673;-0.0630133;-41.7169;-34.922;5.04362;1.26077;-1.17;0.851139;48.3594;43.724;5.43332;-12.7772;1.11579;0.333927;5.91721;-3.90023;-3.75366;11.0927;-3.25399;20.5084;-2.04239;5.44657;-8.84406;-24.4822;0.40039;15.3027;-7.51867;-19.1972;275.272;-0.329405;1.08042;272.826;-0.272392;-2.27874;274.063;-0.361272;-0.655566;317.061;2.07127;2.2227;317.082;2.58728;2.22378;358.325;-3.75026;6.38636;268.067;5.09175;-0.0688919;271.354;8.95257;-1.60216;279.117;0.31844;-1.95455;240.362;0.740004;0.877938;240.36;0.242339;0.878124;194.087;0.478939;-1.05451;270.208;-13.1748;-0.0950929;292.123;-20.7362;-14.0185;272.844;-47.2166;16.6244;0;-6.53119;-3.25575;-9.44359;33.28;33.9011;-7.57778;32.833;-25.4266;-4.92886;28.9598;-38.8259;-15.3963;-2.73046;7.57203;1.01886;-2.78534;-0.891;1.7812;12.4989;2.00022;-7.21293;-0.470229;-11.9333;-3.16154;-3.11388;-2.12237;-2.64713;-11.2171;15.0078;3.66174;-6.88871;13.5172;1.55011;9.01614;0.155123;-15.6207;-14.115;-0.368136;-7.28698;-5.99086;-4.1571;-18.2431;5.37444;-15.3558;-3.60484;0.57339;-0.141242;0.780553;0.60648;-0.410424;0.450038;0.413726;-0.588605;0.202102;0.332909;-0.517798;0.222;-0.663311;-0.288653;-0.59922;-0.608203;-0.339688;-0.488686;-0.530371;-0.354028;-0.542701;0.778541;-0.212962;0.551662;0.4747;-0.135995;0.813527;0.450662;-0.652768;0.233541;0.248669;-0.718233;0.164009;0.223403;-0.265642;-0.0167247;-0.616752;-0.490704;-0.562609;-0.484634;-0.638386;-0.550248;-0.448152;-0.395353;-0.463778
0.02;-0.142552;-1.61849;-1.23199;-0.0118202;3.37645;2.4537;0.608102;-0.480899;3.38591;0.454113;3.29014;0.45109;-0.798865;-0.0479761;-41.7476;-34.8553;5.07369;1.26169;-1.1355;0.856202;48.2603;43.6409;5.45188;-12.7564;1.1337;0.301031;5.91434;-3.9456;-3.77266;11.0864;-3.22954;20.5889;-2.03469;5.44755;-8.82919;-24.4844;0.419408;15.2659;-7.5275;-19.2343;275.297;-0.332862;1.08626;272.843;-0.298022;-2.27698;274.072;-0.391546;-0.664609;317.115;2.01338;2.1847;317.136;2.6212;2.18627;358.484;-3.70518;6.41986;268.076;5.08099;-0.058882;271.337;8.95773;-1.58767;279.107;0.336352;-1.95707;240.457;0.745309;0.863421;240.446;0.265109;0.863088;194.087;0.485064;-1.08626;270.171;-13.183;-0.0604519;292.162;-20.7305;-14.0161;272.834;-47.2112;16.6273;0;-3.76889;3.15336;-2.56539;35.8001;28.3188;-1.34444;28.3557;-34.7401;-11.1548;38.9254;-41.1929;-22.0942;-15.757;13.1411;-7.64143;-7.27782;0.473344;-6.43973;19.3297;5.37372;-8.0939;-12.1319;-12.3328;6.66487;1.31944;0.138415;-0.643897;-1.29428;21.0498;4.27203;-20.4848;14.7649;-3.41023;-7.72812;4.03321;4.86546;-1.76438;2.20882;-5.61705;-14.0555;-9.6999;-21.0122;9.40528;-12.0514;2.40322;0.57335;-0.141308;0.780521;0.605858;-0.410783;0.450213;0.413293;-0.588841;0.201123;0.332602;-0.518283;0.220717;-0.663552;-0.287981;-0.599522;-0.608251;-0.33962;-0.488554;-0.530443;-0.353791;-0.542651;0.778386;-0.213031;0.551804;0.474451;-0.136054;0.81364;0.450525;-0.652807;0.233594;0.248733;-0.718122;0.164133;0.223526;-0.265521;-0.0167248;-0.616744;-0.491003;-0.562358;-0.4849;-0.638171;-0.550335;-0.448147;-0.395348;-0.463712
0.03;-0.145498;-1.60255;-1.22923;-0.0183334;3.3774;2.45876;0.692753;-0.463998;3.32052;0.472126;3.22688;0.469519;-0.783634;-0.04726;-41.6863;-34.8024;5.10912;1.26169;-1.10393;0.859999;48.0619;43.5763;5.46673;-12.7473;1.16329;0.267514;5.93012;-3.99852;-3.78215;11.0885;-3.22661;20.675;-2.03329;5.41708;-8.82997;-24.4701;0.432421;15.2163;-7.53634;-19.2663;275.314;-0.341258;1.08019;272.86;-0.312923;-2.28324;274.089;-0.409422;-0.686838;317.071;1.95655;2.14155;317.093;2.64947;2.14233;358.642;-3.67832;6.43996;268.067;5.0783;-0.0529938;271.328;8.96289;-1.58042;279.107;0.340332;-1.96212;240.527;0.748846;0.852361;240.516;0.284626;0.852061;194.101;0.492413;-1.11121;270.133;-13.1911;-0.0366787;292.221;-20.74;-14.0011;272.824;-47.2004;16.6301;0;-6.27368;1.76097;-0.966667;17.3441;15.9911;-6.51852;25.6197;-32.6796;-12.1183;38.0736;-38.2861;-19.1367;-13.1972;13.1411;-6.91974;-5.57067;-11.4438;-8.72332;12.7896;4.41839;-12.2785;-6.70861;-8.94997;1.19626;-6.43888;1.89168;-1.86015;-11.0013;8.18605;4.27203;-25.742;-3.74321;-1.86013;-4.07873;-2.48198;-1.53646;-18.526;-11.8724;-5.92068;-10.5992;-1.3857;-9.44734;3.69493;-18.0771;2.00269;0.573258;-0.141422;0.780539;0.605567;-0.41067;0.450833;0.412988;-0.588962;0.20039;0.332111;-0.518767;0.219495;-0.663745;-0.287436;-0.599775;-0.608319;-0.339562;-0.488438;-0.530529;-0.353585;-0.542615;0.778279;-0.21314;0.551894;0.474273;-0.136239;0.813711;0.450537;-0.652763;0.233661;0.248789;-0.718046;0.164191;0.223584;-0.265517;-0.0167245;-0.616668;-0.491296;-0.562161;-0.485272;-0.637995;-0.550341;-0.448152;-0.395292;-0.463656
0.04;-0.153744;-1.57696;-1.23397;-0.028465;3.36696;2.46888;0.773948;-0.440952;3.25893;0.480658;3.16632;0.478332;-0.773734;-0.0443958;-41.5471;-34.7852;5.13585;1.27688;-1.07528;0.863796;47.7821;43.5486;5.48776;-12.7252;1.19989;0.255721;5.97028;-4.06153;-3.78025;11.1034;-3.30094;20.7334;-2.06128;5.36597;-8.83388;-24.4449;0.430419;15.1739;-7.48964;-19.2689;275.339;-0.348666;1.07902;272.877;-0.330208;-2.27398;274.107;-0.434795;-0.703792;316.952;1.90402;2.0984;316.983;2.67773;2.09946;358.8;-3.6553;6.44889;268.049;5.07561;-0.035918;271.389;8.96117;-1.58042;279.117;0.332372;-1.96212;240.57;0.747077;0.848904;240.567;0.30577;0.849054;194.114;0.495476;-1.14296;270.096;-13.1946;-0.0271694;292.25;-20.7629;-13.9745;272.834;-47.1895;16.6273;0;-7.84211;-1.78145;1.22692;20.7537;7.21053;-8.27037;29.5994;-19.8633;-9.07949;44.547;-42.1064;-14.9614;-8.76023;7.47432;-6.1556;-1.34774;-6.4876;-7.44451;22.8178;0.328394;-16.9587;0.783716;-12.8922;6.62214;14.5666;9.36611;-16.7413;-7.33423;6.23699;-2.64459;-16.8592;-3.3273;6.51044;2.57604;-5.42932;2.81684;-6.46938;-12.7007;7.28698;-19.8159;-23.2105;0.814426;3.02312;-15.7445;0.801075;0.573172;-0.141553;0.780527;0.60557;-0.410184;0.451751;0.412743;-0.589205;0.199779;0.331501;-0.519317;0.218274;-0.663854;-0.287125;-0.599947;-0.608367;-0.339494;-0.488305;-0.530613;-0.353294;-0.542638;0.778165;-0.213203;0.551961;0.474031;-0.136423;0.813775;0.450587;-0.652624;0.233839;0.248427;-0.718179;0.163888;0.223522;-0.265577;-0.0167855;-0.616542;-0.491537;-0.562036;-0.485572;-0.637989;-0.550214;-0.448145;-0.395225;-0.463649
0.05;-0.16906;-1.56923;-1.22567;-0.0291886;3.36268;2.47225;0.837868;-0.420979;3.21533;0.493931;3.12526;0.491152;-0.75698;-0.0544206;-41.3355;-34.791;5.15724;1.28838;-1.05423;0.853671;47.4243;43.5431;5.5187;-12.6926;1.22169;0.260687;6.00902;-4.09808;-3.78215;11.114;-3.4408;20.75;-2.08297;5.33058;-8.84955;-24.4185;0.434423;15.1819;-7.37352;-19.2561;275.373;-0.362;1.06991;272.902;-0.345109;-2.27823;274.124;-0.464781;-0.715848;316.767;1.8665;2.06168;316.796;2.70411;2.06303;358.981;-3.65147;6.44442;268.022;5.0783;-0.0300298;271.503;8.9715;-1.57373;279.117;0.32441;-1.9596;240.596;0.747077;0.850287;240.585;0.326913;0.850056;194.134;0.495476;-1.15883;270.078;-13.1934;-0.0359994;292.25;-20.7762;-13.9617;272.844;-47.1733;16.6357;0;-3.93276;9.33724;-5.68846;16.8253;2.55858;-4.35926;29.3507;-28.3938;-9.48714;49.9131;-51.6572;-20.4415;-13.8798;16.6585;-8.70274;-2.56071;-2.19966;-6.12002;10.9729;-0.835912;-17.234;4.85904;-8.76351;-0.384512;-1.26666;9.18155;-0.500809;-8.62851;6.23699;1.42401;7.25127;-6.44664;12.4008;2.36137;-5.42932;-3.84115;-3.82282;-0.92034;-0.151812;-10.3688;-27.714;22.8039;8.06167;-11.4682;8.81182;0.573026;-0.141731;0.780556;0.605923;-0.40932;0.452901;0.412627;-0.589397;0.199416;0.330707;-0.519865;0.217114;-0.663915;-0.287003;-0.600008;-0.60839;-0.339385;-0.488201;-0.530673;-0.353111;-0.542698;0.77804;-0.213386;0.55202;0.473769;-0.13654;0.813867;0.450707;-0.6525;0.23396;0.247696;-0.718367;0.163218;0.223461;-0.265638;-0.0167855;-0.616429;-0.491605;-0.562044;-0.485677;-0.638027;-0.550133;-0.448263;-0.395037;-0.463705
0.06;-0.176129;-1.57019;-1.2154;-0.0202632;3.37123;2.47309;0.870691;-0.414833;3.19922;0.512891;3.10373;0.50958;-0.775257;-0.0529885;-41.1044;-34.8369;5.18331;1.30356;-1.02674;0.869491;47.0524;43.5837;5.5385;-12.6692;1.23337;0.271859;6.03053;-4.11572;-3.79735;11.0949;-3.57088;20.7375;-2.10326;5.32173;-8.85973;-24.4185;0.437426;15.2011;-7.24099;-19.2343;275.398;-0.385706;1.07341;272.928;-0.359414;-2.28224;274.141;-0.486982;-0.719616;316.572;1.85042;2.01273;316.599;2.72107;2.01373;359.151;-3.64475;6.43549;268.022;5.07695;-0.0241416;271.626;8.9887;-1.56648;279.107;0.326401;-1.95455;240.579;0.745309;0.853743;240.567;0.330166;0.853063;194.155;0.500988;-1.17924;270.078;-13.1934;-0.0468672;292.24;-20.761;-13.9525;272.864;-47.1598;16.6386;0;-5.0564;12.7363;-7.10128;0.518842;-14.8863;8.96297;27.0292;-20.5638;-4.52121;58.5158;-41.4835;-12.6128;-0.625731;14.5578;0.509429;2.87519;-2.61731;-3.74509;23.7624;-2.83613;-14.8113;-1.47339;-6.81902;-0.769023;2.79722;13.3802;-1.7886;-10.7856;8.38095;-4.47546;30.4553;-14.9728;-4.96034;-4.07873;-3.25759;1.28038;1.17625;-2.39288;5.61705;-4.14752;-31.8711;20.0349;-2.35132;-13.412;4.40591;0.572842;-0.141791;0.780615;0.606426;-0.408476;0.454072;0.412488;-0.589679;0.199164;0.329923;-0.52043;0.216022;-0.663868;-0.287131;-0.599959;-0.608376;-0.339438;-0.488129;-0.530789;-0.352863;-0.542753;0.777915;-0.213568;0.552079;0.473581;-0.136599;0.81392;0.450718;-0.652455;0.234027;0.246958;-0.718533;0.162482;0.223464;-0.265581;-0.0167247;-0.616361;-0.491599;-0.562098;-0.485672;-0.638021;-0.550067;-0.448331;-0.394861;-0.463774
0.07;-0.17554;-1.57261;-1.20592;-0.030636;3.36316;2.48152;0.896605;-0.424051;3.1708;0.519528;3.07681;0.515188;-0.767642;-0.07089;-40.8872;-34.9093;5.19668;1.32519;-1.01622;0.879616;46.7053;43.6391;5.56448;-12.6523;1.2396;0.288617;6.04201;-4.13966;-3.79735;11.063;-3.6325;20.7209;-2.10466;5.33943;-8.87382;-24.4394;0.455443;15.2435;-7.18293;-19.2139;275.432;-0.393607;1.0601;272.953;-0.377892;-2.28725;274.158;-0.505434;-0.722253;316.376;1.83541;1.9786;316.413;2.73238;1.98051;359.31;-3.65339;6.41316;268.022;5.08368;-0.0217863;271.696;8.99902;-1.55589;279.117;0.31844;-1.96465;240.535;0.747077;0.857891;240.533;0.32366;0.858075;194.175;0.491801;-1.19285;270.069;-13.1958;-0.0611311;292.211;-20.7267;-13.964;272.883;-47.1489;16.6329;0;-5.36072;5.83577;4.23846;-18.0112;-9.82726;5.37778;28.2728;-15.9483;8.59772;54.6829;-48.2521;-13.9176;-14.2212;-1.56326;-0.382072;0.584022;-10.692;-0.274031;21.3644;-10.7474;-8.0939;1.53608;-13.2385;2.77703;-0.263888;8.85858;-2.21787;-17.0413;5.26246;2.44116;26.1046;-13.5172;-0.310021;3.22005;-9.46253;-3.58507;6.46938;-1.01237;10.475;1.15209;-15.5891;3.74636;0.335903;-16.1333;2.40322;0.572718;-0.142035;0.780613;0.606924;-0.407627;0.455117;0.412435;-0.589995;0.199107;0.329056;-0.52096;0.215098;-0.663794;-0.287369;-0.599826;-0.608383;-0.339503;-0.488134;-0.530788;-0.352679;-0.542874;0.777766;-0.213761;0.552164;0.473418;-0.136666;0.813954;0.450709;-0.652442;0.233961;0.246532;-0.718598;0.162116;0.223457;-0.265695;-0.0167852;-0.616255;-0.491612;-0.562174;-0.485493;-0.637966;-0.550132;-0.448376;-0.394725;-0.463879
0.08;-0.183786;-1.57358;-1.19802;-0.0328071;3.36933;2.48996;0.932884;-0.427124;3.13763;0.534696;3.0398;0.527207;-0.776019;-0.0887915;-40.7285;-34.9864;5.2194;1.34636;-1.02031;0.882147;46.4397;43.7;5.60408;-12.6276;1.25283;0.286135;6.03197;-4.16108;-3.78595;11.0185;-3.6237;20.7098;-2.10396;5.38464;-8.87382;-24.4734;0.474462;15.2835;-7.1741;-19.201;275.466;-0.411386;1.05964;272.979;-0.397561;-2.29301;274.175;-0.533402;-0.727151;316.256;1.80539;1.93094;316.281;2.73803;1.93228;359.457;-3.6649;6.37966;268.049;5.09713;-0.0147205;271.714;8.99902;-1.54864;279.127;0.31844;-1.97475;240.492;0.753266;0.874482;240.49;0.325287;0.875117;194.189;0.493026;-1.19965;270.069;-13.1993;-0.0584142;292.182;-20.6771;-13.9814;272.903;-47.1408;16.6244;0;0.257502;4.89386;0.260256;-17.863;-18.3171;6.6;22.9665;-1.52477;17.3807;57.4937;-45.3869;-7.13276;-6.99681;1.90522;5.77353;-5.48082;-8.74294;0.776421;14.1703;-10.6877;-6.33196;-0.282138;-9.24297;-4.48597;9.49998;11.2116;-7.15441;-8.19708;7.01661;1.83087;19.941;-6.03073;-0.620042;1.93203;-8.37667;-5.88976;13.2328;2.57695;11.6895;0.230418;-3.11782;-18.406;-6.71805;-20.0208;2.80376;0.572557;-0.142163;0.780642;0.607096;-0.407131;0.456024;0.412561;-0.590183;0.199291;0.328216;-0.521471;0.214375;-0.663746;-0.287741;-0.599593;-0.608421;-0.33949;-0.488116;-0.530855;-0.352561;-0.542941;0.777615;-0.213936;0.552265;0.473183;-0.13673;0.814031;0.4506;-0.652461;0.233785;0.24641;-0.7186;0.162056;0.223524;-0.265763;-0.0168467;-0.616236;-0.491658;-0.562157;-0.485303;-0.637834;-0.550246;-0.448385;-0.394611;-0.46395
0.09;-0.18143;-1.57647;-1.18815;-0.0267764;3.36838;2.48996;0.951887;-0.436343;3.12057;0.560294;3.02163;0.552045;-0.779827;-0.0973842;-40.6366;-35.0576;5.23076;1.3643;-1.03844;0.882147;46.2555;43.7665;5.6412;-12.6145;1.2723;0.292341;5.9875;-4.17243;-3.76126;10.9824;-3.54643;20.7112;-2.10606;5.39447;-8.85503;-24.4811;0.484472;15.2939;-7.19808;-19.1998;275.491;-0.441018;1.05076;273.004;-0.421999;-2.29952;274.193;-0.555315;-0.730919;316.191;1.77966;1.88778;316.215;2.7305;1.88834;359.57;-3.6812;6.32607;268.112;5.11327;0.00353292;271.696;8.98698;-1.5453;279.127;0.32441;-1.98232;240.449;0.750614;0.876556;240.438;0.313902;0.876119;194.209;0.475264;-1.20192;270.069;-13.2098;-0.0645273;292.182;-20.6466;-13.9872;272.913;-47.1192;16.6159;0;4.37753;3.01003;-9.0718;-20.5313;-16.9215;8.84074;22.6348;-1.68961;13.8231;60.7304;-41.6081;-10.8731;-0.170654;-0.0488518;7.89615;1.39267;-12.474;1.87254;20.347;-15.345;-6.93763;2.35115;-8.31069;-1.11081;3.79999;8.90472;0;-6.68709;3.89812;1.01715;30.6366;4.15912;-7.75053;2.36137;-2.6371;5.88976;4.11688;-0.184068;8.95692;1.84334;13.5106;-22.9668;2.01542;-15.7445;-1.60215;0.572306;-0.142283;0.780756;0.607085;-0.406941;0.456626;0.41275;-0.590375;0.199722;0.327348;-0.521999;0.213878;-0.663612;-0.288041;-0.599461;-0.608437;-0.339438;-0.488251;-0.530799;-0.352442;-0.543129;0.77744;-0.214121;0.552393;0.472996;-0.13679;0.814085;0.450276;-0.652555;0.23347;0.24647;-0.718595;0.162238;0.223582;-0.265759;-0.0169075;-0.616186;-0.491667;-0.562228;-0.485323;-0.637677;-0.55033;-0.448387;-0.394429;-0.464013
