MR32CSV
Name;01_Gang_20_04
Frequency;100
Date;17-08-2016 12:53:29
"Time,s";"Lumbar Flexion,deg";"Lumbar Lateral - RT,deg";"Lumbar Axial - RT,deg";"Thoracic Flexion,deg";"Thoracic Lateral - RT,deg";"Thoracic Axial - RT,deg";"LT Ellbogen Flexion,deg";"RT Ellbogen Flexion,deg";"LT Shoulder Total Flexion,deg";"RT Shoulder Total Flexion,deg";"LT Schulter Flexion,deg";"RT Schulter Flexion,deg";"LT Schulter Abduktion,deg";"RT Schulter Abduktion,deg";"LT Shoulder Rotation - out,deg";"RT Shoulder Rotation - out,deg";"LT Wrist Extension,deg";"RT Wrist Extension,deg";"LT Wrist Radial,deg";"RT Wrist Radial,deg";"LT Hand Supination,deg";"RT Hand Supination,deg";"LT Hüfte Flexion,deg";"RT Hüfte Flexion,deg";"LT Hüfte Abduktion,deg";"RT Hüfte Abduktion,deg";"LT Hip Rotation - out,deg";"RT Hip Rotation - out,deg";"LT Knie Flexion,deg";"RT Knie Flexion,deg";"LT Knee rotation - out,deg";"RT Knee rotation - out,deg";"LT Knee abduction,deg";"RT Knee abduction,deg";"LT Sprunggelenk Dorsiflexion,deg";"RT Sprunggelenk Dorsiflexion,deg";"LT Ankle Inversion,deg";"RT Ankle Inversion,deg";"LT Ankle Abduction,deg";"RT Ankle Abduction,deg";"Upper spine course,deg";"Upper spine pitch,deg";"Upper spine roll,deg";"Lower spine course,deg";"Lower spine pitch,deg";"Lower spine roll,deg";"Becken course,deg";"Becken pitch,deg";"Becken roll,deg";"LT Upper arm course,deg";"LT Upper arm pitch,deg";"LT Upper arm roll,deg";"LT Forearm course,deg";"LT Forearm pitch,deg";"LT Forearm roll,deg";"LT Hand course,deg";"LT Hand pitch,deg";"LT Hand roll,deg";"LT Thigh course,deg";"LT Thigh pitch,deg";"LT Thigh roll,deg";"LT Shank course,deg";"LT Shank pitch,deg";"LT Shank roll,deg";"LT Foot course,deg";"LT Foot pitch,deg";"LT Foot roll,deg";"RT Upper arm course,deg";"RT Upper arm pitch,deg";"RT Upper arm roll,deg";"RT Forearm course,deg";"RT Forearm pitch,deg";"RT Forearm roll,deg";"RT Hand course,deg";"RT Hand pitch,deg";"RT Hand roll,deg";"RT Thigh course,deg";"RT Thigh pitch,deg";"RT Thigh roll,deg";"RT Shank course,deg";"RT Shank pitch,deg";"RT Shank roll,deg";"RT Foot course,deg";"RT Foot pitch,deg";"RT Foot roll,deg";"Noraxon MyoMotion.Sync,An";"Upper spine Accel Earth X,mG";"Upper spine Accel Earth Y,mG";"Upper spine Accel Earth Z,mG";"LT Upper arm Accel Earth X,mG";"LT Upper arm Accel Earth Y,mG";"LT Upper arm Accel Earth Z,mG";"LT Forearm Accel Earth X,mG";"LT Forearm Accel Earth Y,mG";"LT Forearm Accel Earth Z,mG";"LT Hand Accel Earth X,mG";"LT Hand Accel Earth Y,mG";"LT Hand Accel Earth Z,mG";"RT Upper arm Accel Earth X,mG";"RT Upper arm Accel Earth Y,mG";"RT Upper arm Accel Earth Z,mG";"RT Forearm Accel Earth X,mG";"RT Forearm Accel Earth Y,mG";"RT Forearm Accel Earth Z,mG";"RT Hand Accel Earth X,mG";"RT Hand Accel Earth Y,mG";"RT Hand Accel Earth Z,mG";"Lower spine Accel Earth X,mG";"Lower spine Accel Earth Y,mG";"Lower spine Accel Earth Z,mG";"Becken Accel Earth X,mG";"Becken Accel Earth Y,mG";"Becken Accel Earth Z,mG";"LT Thigh Accel Earth X,mG";"LT Thigh Accel Earth Y,mG";"LT Thigh Accel Earth Z,mG";"LT Shank Accel Earth X,mG";"LT Shank Accel Earth Y,mG";"LT Shank Accel Earth Z,mG";"LT Foot Accel Earth X,mG";"LT Foot Accel Earth Y,mG";"LT Foot Accel Earth Z,mG";"RT Thigh Accel Earth X,mG";"RT Thigh Accel Earth Y,mG";"RT Thigh Accel Earth Z,mG";"RT Shank Accel Earth X,mG";"RT Shank Accel Earth Y,mG";"RT Shank Accel Earth Z,mG";"RT Foot Accel Earth X,mG";"RT Foot Accel Earth Y,mG";"RT Foot Accel Earth Z,mG";"Upper spine Rot X,";"Upper spine Rot Y,";"Upper spine Rot Z,";"LT Upper arm Rot X,";"LT Upper arm Rot Y,";"LT Upper arm Rot Z,";"LT Forearm Rot X,";"LT Forearm Rot Y,";"LT Forearm Rot Z,";"LT Hand Rot X,";"LT Hand Rot Y,";"LT Hand Rot Z,";"RT Upper arm Rot X,";"RT Upper arm Rot Y,";"RT Upper arm Rot Z,";"RT Forearm Rot X,";"RT Forearm Rot Y,";"RT Forearm Rot Z,";"RT Hand Rot X,";"RT Hand Rot Y,";"RT Hand Rot Z,";"Lower spine Rot X,";"Lower spine Rot Y,";"Lower spine Rot Z,";"Becken Rot X,";"Becken Rot Y,";"Becken Rot Z,";"LT Thigh Rot X,";"LT Thigh Rot Y,";"LT Thigh Rot Z,";"LT Shank Rot X,";"LT Shank Rot Y,";"LT Shank Rot Z,";"LT Foot Rot X,";"LT Foot Rot Y,";"LT Foot Rot Z,";"RT Thigh Rot X,";"RT Thigh Rot Y,";"RT Thigh Rot Z,";"RT Shank Rot X,";"RT Shank Rot Y,";"RT Shank Rot Z,";"RT Foot Rot X,";"RT Foot Rot Y,";"RT Foot Rot Z,"
0.00;0.603539;-1.66947;-0.235659;3.98359;-1.31543;-3.70686;0.530063;1.2889;6.11363;2.82315;5.00927;2.71823;-3.52248;-0.765176;-42.2641;-36.9219;5.3927;-0.422199;-1.0987;0.296413;63.538;44.1137;5.04798;-9.83582;2.50398;0.0459802;4.11568;-4.93204;-3.52705;13.454;-2.95843;21.5683;-2.6351;4.22415;-8.00744;-23.099;0.375701;16.3556;-7.12186;-18.7854;268.964;-5.16693;-3.83407;272.473;-0.929776;-2.83467;272.699;-0.314236;-1.16893;310.493;4.7802;-5.56259;310.439;5.30949;-5.56765;337.028;3.84803;1.72968;268.47;4.81577;0.987093;271.52;8.41638;-1.20564;278.804;0.554933;-1.50738;231.842;-3.79841;-0.969694;231.826;-2.50885;-0.968464;185.902;-1.93269;1.20862;267.89;-10.216;-0.347722;290.977;-20.2652;-13.303;272.083;-45.2539;17.461;0;-4.29533;2.43853;-3.49318;-4.01528;-5.07858;-18.7485;107.472;46.2615;-19.2497;66.9879;-21.0961;2.99932;14.965;-2.12677;-12.5998;-5.16789;-16.8857;-9.55423;-20.869;-8.51798;-3.85685;-2.16725;-14.9289;-0.417379;0.593854;2.28912;-6.66394;-14.1142;-19.3503;-0.719393;23.691;-28.6648;-0.87878;2.29748;-6.72756;-7.12843;-8.15969;-0.744994;-6.05932;-11.5884;10.5185;-4.15486;1.86289;-15.4788;-4.28611;0.543673;-0.153696;0.803515;0.592822;-0.454932;0.454322;0.545882;-0.503093;0.297143;0.456637;-0.504553;0.323387;-0.64108;-0.290906;-0.613736;-0.578033;-0.367634;-0.485194;-0.507307;-0.370516;-0.536851;0.777807;-0.204904;0.561671;0.49063;-0.140817;0.816395;0.447345;-0.651088;0.236399;0.246657;-0.723186;0.168711;0.225045;-0.261973;-0.0161749;-0.616295;-0.488605;-0.548849;-0.468348;-0.660498;-0.531645;-0.462294;-0.380932;-0.453504
0.01;0.587377;-1.67409;-0.244531;3.9792;-1.33447;-3.74755;0.580035;1.25159;6.14587;2.83226;4.99174;2.71975;-3.60392;-0.792278;-42.1299;-37.0133;5.49811;-0.403295;-1.03267;0.291751;64.2185;44.1486;5.0467;-9.84921;2.50689;0.0500978;3.94552;-4.91003;-3.51367;13.4791;-2.77359;21.5878;-2.62621;4.19915;-8.00315;-23.0906;0.37137;16.3237;-7.13585;-18.8172;268.907;-5.12881;-3.85469;272.465;-0.891981;-2.83728;272.69;-0.292447;-1.16708;310.299;4.85063;-5.63658;310.233;5.42858;-5.64177;336.139;4.02139;1.79186;268.63;4.83293;1.00469;271.493;8.41466;-1.20564;278.795;0.558721;-1.5029;231.7;-3.76503;-0.982877;231.674;-2.5135;-0.981221;185.791;-1.96246;1.19332;267.908;-10.2084;-0.353809;291.015;-20.2833;-13.3018;272.074;-45.2616;17.4681;0;-8.45726;0.385031;4.72607;-0.382408;4.04314;-17.4774;73.394;40.2555;-34.4057;28.1335;-2.64104;-4.81287;20.4068;-18.0196;0.638862;-0.815983;-14.6032;-9.96963;-12.6144;-16.313;-0.890042;-17.8359;-15.5124;4.71638;-2.4211;-3.1975;-2.70723;0.78412;-7.54334;5.2156;22.8326;-23.5601;-7.03024;0.417724;0.345003;0.32402;-20.1592;-6.5187;-2.74112;-14.9473;-7.17172;-4.34372;-2.39515;-7.3391;-0.204101;0.543976;-0.153634;0.80345;0.593301;-0.45523;0.454254;0.549596;-0.499971;0.300007;0.461695;-0.501248;0.327532;-0.640865;-0.291591;-0.613092;-0.577438;-0.368254;-0.484596;-0.506755;-0.37088;-0.53642;0.778023;-0.204852;0.561451;0.490802;-0.140813;0.816314;0.446437;-0.651587;0.235548;0.246787;-0.723147;0.168838;0.225049;-0.261916;-0.0161142;-0.616349;-0.488477;-0.548904;-0.468578;-0.660416;-0.53169;-0.462314;-0.38101;-0.453464
0.02;0.580811;-1.68334;-0.259225;3.98067;-1.36376;-3.78569;0.678195;1.21258;6.21035;2.8532;4.97825;2.73191;-3.7319;-0.825054;-42.0266;-37.0792;5.69649;-0.386491;-1.031;0.292417;65.0265;44.1704;5.03003;-9.88134;2.51096;0.0576468;3.77153;-4.8919;-3.50411;13.4958;-2.56472;21.5948;-2.63752;4.17935;-7.99371;-23.0769;0.347551;16.2991;-7.16733;-18.832;268.841;-5.09948;-3.88153;272.439;-0.856704;-2.83624;272.682;-0.262828;-1.1567;310.117;4.95421;-5.75026;310.05;5.62905;-5.7564;335.14;4.19476;1.89551;268.799;4.84518;1.03329;271.458;8.41121;-1.21925;278.785;0.566297;-1.4917;231.566;-3.72878;-0.998989;231.548;-2.51661;-0.998231;185.679;-1.98807;1.16928;267.917;-10.2095;-0.354569;291.035;-20.305;-13.2929;272.064;-45.2641;17.4734;0;-4.74887;-2.0535;2.75345;4.84383;-10.6995;-5.47271;13.6041;26.2827;-26.2496;-34.4653;-6.21611;1.8833;16.2731;-16.1248;-9.22801;2.81061;-18.3829;-6.26297;-9.47533;-6.72637;-5.19191;-10.3091;-18.7462;2.62948;-1.00498;-1.09006;-0.624745;14.1142;-13.2828;-4.4962;18.3691;-3.53401;-5.49237;2.08862;3.45003;11.6647;-26.879;-16.2967;-7.50202;-16.6268;-17.2121;5.09915;6.38706;-10.5416;-2.24511;0.544215;-0.153572;0.803443;0.593726;-0.456022;0.453946;0.554975;-0.495827;0.303979;0.467361;-0.497208;0.332102;-0.64071;-0.292125;-0.612511;-0.576901;-0.368872;-0.483996;-0.506259;-0.371179;-0.535985;0.778246;-0.204725;0.561253;0.491048;-0.140753;0.816196;0.445457;-0.652071;0.234753;0.247085;-0.723125;0.169016;0.225044;-0.261788;-0.0160528;-0.616378;-0.488439;-0.54893;-0.468717;-0.66044;-0.531648;-0.462316;-0.381072;-0.453405
0.03;0.56869;-1.69156;-0.275028;3.97587;-1.38023;-3.82192;0.795987;1.16849;6.30969;2.87414;4.98095;2.7471;-3.89334;-0.847114;-41.9956;-37.1186;5.91479;-0.373888;-1.132;0.287088;65.8812;44.1747;5.02233;-9.90008;2.50979;0.0569605;3.64743;-4.89579;-3.4869;13.5125;-2.39743;21.592;-2.63348;4.18769;-7.99028;-23.0695;0.330227;16.3155;-7.22095;-18.8278;268.783;-5.06282;-3.8965;272.414;-0.820799;-2.83545;272.673;-0.238997;-1.14781;310.003;5.09612;-5.85989;309.924;5.88907;-5.86758;334.174;4.32371;1.99685;268.914;4.85865;1.05016;271.404;8.40433;-1.22253;278.795;0.564403;-1.47826;231.466;-3.68395;-1.02243;231.447;-2.51505;-1.02162;185.587;-2.01645;1.14742;267.899;-10.204;-0.343917;291.015;-20.3158;-13.2941;272.046;-45.2692;17.4876;0;0.613618;5.98938;-4.80826;22.1796;0.29584;-4.34286;-50.1991;-5.75787;1.24998;-78.2844;-0.257662;14.7874;28.9358;-5.91629;-3.6912;4.07992;-16.5667;-6.42274;-3.25533;-27.377;-1.97787;-5.30098;1.84788;-4.34074;2.23837;3.59718;-4.72029;38.6832;1.47587;-10.9707;3.09013;11.9764;3.07573;5.43041;12.5926;1.94412;-24.7191;-12.1993;-5.04943;-13.4358;-7.64983;8.68744;4.52417;-4.40346;-1.0205;0.544522;-0.15345;0.803385;0.594353;-0.456828;0.453532;0.561505;-0.491126;0.308861;0.472629;-0.493077;0.336694;-0.640664;-0.292437;-0.611975;-0.5764;-0.369414;-0.483436;-0.505774;-0.371426;-0.535623;0.778469;-0.204597;0.561055;0.491249;-0.140697;0.816103;0.444801;-0.652399;0.234151;0.247388;-0.723059;0.16932;0.224931;-0.261738;-0.0160534;-0.616391;-0.48851;-0.548818;-0.468599;-0.660568;-0.531592;-0.462366;-0.381124;-0.453333
0.04;0.555053;-1.68642;-0.305248;3.96648;-1.41685;-3.84227;0.928056;1.11591;6.40903;2.89963;4.98634;2.76077;-4.04677;-0.886822;-41.9027;-37.1116;6.14222;-0.356734;-1.27905;0.303741;66.5616;44.1333;5.0172;-9.90543;2.50863;0.0487253;3.6001;-4.9424;-3.46778;13.5272;-2.30871;21.6129;-2.63348;4.19602;-7.98857;-23.0779;0.309656;16.3417;-7.26759;-18.8055;268.725;-5.02372;-3.92093;272.371;-0.788672;-2.82237;272.665;-0.218229;-1.14003;309.832;5.23698;-5.97357;309.729;6.15901;-5.98307;333.307;4.41687;2.10049;268.95;4.87335;1.05969;271.351;8.39572;-1.22629;278.785;0.558721;-1.46034;231.415;-3.63339;-1.0422;231.397;-2.51816;-1.04182;185.494;-2.03237;1.11246;267.844;-10.1876;-0.32033;290.977;-20.3176;-13.2874;272.036;-45.2768;17.5036;0;-2.90802;7.27282;-4.68497;30.2102;2.81048;-1.94193;-103.799;-32.115;24.2496;-99.5105;-5.86182;8.43996;15.5406;-17.9422;-5.39484;-1.45064;-11.6089;-8.4678;-2.09271;-27.9427;-6.87311;-6.64819;4.18204;-0.626068;0.913622;-11.1186;7.56635;39.7287;4.42761;-3.77681;-9.78542;1.76701;-2.19695;-2.50634;-4.31254;5.18431;-12.2395;-1.67624;2.01977;-8.39736;-7.88889;1.322;-1.86289;-11.0754;-2.85741;0.54483;-0.15339;0.803328;0.595264;-0.457252;0.453468;0.568215;-0.486239;0.313925;0.477201;-0.489225;0.340779;-0.640779;-0.292495;-0.611542;-0.575905;-0.37002;-0.482881;-0.505391;-0.371597;-0.535177;0.778722;-0.204294;0.560877;0.491424;-0.140634;0.816029;0.444616;-0.652457;0.233905;0.247692;-0.722993;0.169624;0.224806;-0.261674;-0.0159922;-0.616311;-0.4888;-0.548496;-0.468409;-0.660741;-0.531461;-0.462435;-0.381192;-0.453279
0.05;0.560609;-1.70543;-0.315228;3.94686;-1.43515;-3.87532;1.02443;1.06843;6.52666;2.92512;5.02478;2.77521;-4.18639;-0.92527;-41.679;-37.0781;6.33312;-0.343781;-1.41555;0.304407;66.9656;44.0745;4.99668;-9.92819;2.48771;0.0597056;3.64104;-4.9929;-3.45631;13.5356;-2.33736;21.6435;-2.64318;4.20227;-8.01687;-23.0832;0.262016;16.3728;-7.27808;-18.7928;268.667;-4.98608;-3.94169;272.346;-0.766625;-2.82524;272.656;-0.190312;-1.12372;309.535;5.37475;-6.06504;309.42;6.39322;-6.07616;332.605;4.48474;2.19953;268.896;4.88193;1.05163;271.324;8.39572;-1.24037;278.776;0.532205;-1.43123;231.39;-3.57997;-1.06198;231.372;-2.51195;-1.06095;185.409;-2.05037;1.08841;267.779;-10.1821;-0.307395;290.938;-20.314;-13.2907;272.017;-45.2819;17.5178;0;-5.41585;2.65244;3.45208;33.2057;11.2419;1.48293;-143.727;-63.56;34.4057;-99.8702;-9.34026;11.23;25.0114;3.40283;-0.851816;10.9704;-17.6466;-5.33631;0.116262;-18.9219;-10.1366;-4.83238;-2.72319;0.125214;-8.72509;-9.84683;3.05431;21.1712;-5.24754;-6.83423;-25.0644;-8.44237;7.46963;-3.75951;-16.3877;1.6201;-3.35987;1.30374;3.46247;2.35126;6.93266;-1.13314;-3.99191;0.533753;-1.2246;0.545132;-0.153328;0.803262;0.596774;-0.456812;0.453943;0.574103;-0.481756;0.318424;0.480921;-0.485926;0.344073;-0.640983;-0.292382;-0.611195;-0.575463;-0.370559;-0.482319;-0.505026;-0.37178;-0.534812;0.77887;-0.204179;0.560774;0.491675;-0.140513;0.815918;0.444974;-0.652263;0.234085;0.24788;-0.723008;0.169689;0.224504;-0.261678;-0.0158093;-0.616116;-0.489157;-0.548242;-0.468174;-0.660876;-0.531411;-0.462485;-0.381244;-0.453207
0.06;0.562124;-1.70491;-0.347112;3.92975;-1.46481;-3.8874;1.10117;1.04129;6.626;2.95152;5.08345;2.78964;-4.27293;-0.964348;-41.3003;-37.0064;6.47008;-0.326977;-1.53041;0.29708;67.0507;43.9743;4.98129;-9.94024;2.45807;0.0651958;3.76002;-5.04081;-3.45058;13.546;-2.48246;21.6825;-2.6351;4.20644;-8.03575;-23.0832;0.239279;16.3965;-7.26059;-18.7875;268.609;-4.95333;-3.96386;272.303;-0.748357;-2.81661;272.639;-0.169545;-1.11593;309.091;5.47315;-6.12289;308.963;6.56789;-6.13562;332.067;4.5125;2.28705;268.772;4.88805;1.01936;271.342;8.40088;-1.24318;278.776;0.518948;-1.41331;231.407;-3.53132;-1.08102;231.389;-2.49022;-1.08009;185.323;-2.06421;1.05563;267.715;-10.1734;-0.295982;290.919;-20.3104;-13.2996;272.008;-45.2794;17.5231;0;1.57406;3.01608;0.164385;18.3556;6.06471;10.9454;-171.411;-86.4425;38.3744;-88.7176;-14.2681;16.6009;19.5696;-4.13754;-2.37799;4.03458;-14.7259;-11.2797;2.90654;-11.3468;-11.8178;-3.01658;-4.47381;-0.0834757;-9.36462;-2.50713;-3.67905;19.0802;7.21537;-3.05742;-6.52361;-11.78;9.44688;3.75951;-17.4227;-4.86029;-0.239991;3.0731;4.61663;-0.839736;10.7576;-8.68744;-8.24996;-4.5369;-0.612302;0.54539;-0.153271;0.803222;0.598797;-0.455232;0.455232;0.57841;-0.478244;0.321617;0.483664;-0.483237;0.346634;-0.641263;-0.292066;-0.610988;-0.575104;-0.370991;-0.481715;-0.504688;-0.371924;-0.534415;0.779045;-0.203871;0.560707;0.491851;-0.14045;0.815844;0.445823;-0.651887;0.23457;0.247807;-0.723035;0.169559;0.224318;-0.261674;-0.015748;-0.615939;-0.489468;-0.548004;-0.467998;-0.660947;-0.531419;-0.462498;-0.381254;-0.453159
0.07;0.561114;-1.71005;-0.382599;3.90784;-1.49117;-3.90266;1.14222;1.01416;6.68003;2.95607;5.13605;2.77901;-4.29402;-1.0091;-40.8149;-36.9023;6.54229;-0.311923;-1.57481;0.3124;66.8763;43.8589;4.96205;-9.95229;2.43832;0.0796075;3.91098;-5.07189;-3.45631;13.5544;-2.69595;21.7117;-2.63833;4.19394;-8.0529;-23.0832;0.233866;16.4055;-7.20813;-18.7812;268.543;-4.91472;-3.98858;272.261;-0.728829;-2.81347;272.63;-0.149118;-1.10815;308.532;5.52079;-6.14509;308.413;6.65522;-6.15803;331.683;4.52669;2.36535;268.612;4.89173;0.994426;271.395;8.41466;-1.2399;278.776;0.51516;-1.40435;231.457;-3.49507;-1.08907;231.431;-2.4809;-1.08753;185.258;-2.06075;1.02722;267.678;-10.1669;-0.298264;290.909;-20.3104;-13.3007;272.008;-45.2794;17.5231;0;-4.82891;-4.96263;6.24663;2.86806;-12.6225;19.0309;-174.88;-93.6647;35.0307;-69.2904;-7.50442;12.9738;9.68015;7.57904;-7.66635;6.07454;-10.3818;-6.29493;1.74393;-22.9137;-13.4001;-9.3719;-13.2026;6.55284;-16.4909;-6.17698;2.36015;-6.53433;-5.90348;-3.77681;11.8455;-16.8847;0.659085;14.4115;-4.14004;-8.74853;-1.43995;-0.65187;-2.45258;1.34358;7.17172;-8.87629;3.45966;-10.0079;0.408201;0.545698;-0.15321;0.803165;0.601163;-0.452597;0.457297;0.580777;-0.476036;0.32338;0.485616;-0.481222;0.348403;-0.641563;-0.291697;-0.610923;-0.574805;-0.371362;-0.481293;-0.504504;-0.372045;-0.533987;0.779228;-0.203566;0.560646;0.492026;-0.140387;0.815771;0.446817;-0.651365;0.235251;0.247517;-0.72308;0.169203;0.224247;-0.261662;-0.0157473;-0.615769;-0.489661;-0.547893;-0.467924;-0.660991;-0.531405;-0.462498;-0.381254;-0.453159
0.08;0.561619;-1.71365;-0.408938;3.89511;-1.51862;-3.92237;1.1565;0.9972;6.72272;2.96791;5.21226;2.77369;-4.26929;-1.057;-40.2745;-36.7774;6.55308;-0.292669;-1.56537;0.313732;66.5361;43.7173;4.94281;-9.97505;2.41565;0.0967643;4.04403;-5.08225;-3.47161;13.569;-2.88727;21.7284;-2.62944;4.1679;-8.05891;-23.0674;0.24361;16.3973;-7.14984;-18.7928;268.494;-4.88637;-4.01174;272.227;-0.709931;-2.80876;272.621;-0.12869;-1.10037;307.927;5.54151;-6.12827;307.807;6.69095;-6.14166;331.43;4.54273;2.43445;268.47;4.89295;0.968026;271.449;8.43704;-1.22816;278.766;0.526523;-1.40211;231.524;-3.45978;-1.09054;231.506;-2.46227;-1.08966;185.185;-2.06075;1.00318;267.65;-10.169;-0.305112;290.909;-20.3267;-13.2974;271.989;-45.2794;17.5338;0;1.20056;-1.24066;1.15069;-17.3358;-34.0216;21.22;-154.882;-78.451;30.9683;-54.8998;-22.8675;8.85847;-8.05807;-0.850708;-6.74354;-2.99194;-6.50396;-7.50918;-0.755701;-29.5772;-16.1197;3.6609;-11.5006;-5.92678;-3.42608;-0.109006;-3.05431;-23.5236;-4.26363;0.719393;25.0644;-16.0994;-5.27268;-0.626585;-2.76003;3.2402;-13.1995;-11.5474;-1.73123;-3.02305;-5.25926;-11.1426;6.12093;-9.60755;-0.408201;0.545929;-0.153146;0.803146;0.603803;-0.44919;0.45981;0.581453;-0.475185;0.323626;0.487034;-0.479771;0.349512;-0.641941;-0.291214;-0.610933;-0.574639;-0.371678;-0.48088;-0.504292;-0.372207;-0.53359;0.779393;-0.203317;0.560572;0.492202;-0.140324;0.815697;0.447718;-0.650916;0.235853;0.247263;-0.723051;0.168891;0.224312;-0.261545;-0.0156866;-0.615635;-0.489773;-0.547882;-0.467935;-0.661066;-0.531356;-0.462494;-0.381312;-0.453033
0.09;0.571215;-1.73163;-0.441375;3.86486;-1.53876;-3.93953;1.16364;0.990417;6.71488;2.967;5.25407;2.75698;-4.20385;-1.09923;-39.7547;-36.6525;6.53897;-0.277265;-1.51599;0.302408;66.1236;43.5691;4.93255;-10.0045;2.38486;0.119411;4.108;-5.08613;-3.4697;13.5669;-2.97877;21.7577;-2.61974;4.15019;-8.06062;-23.0601;0.246858;16.3703;-7.1207;-18.8066;268.428;-4.84971;-4.02699;272.184;-0.701742;-2.803;272.613;-0.108944;-1.07628;307.357;5.51458;-6.08926;307.235;6.6711;-6.10287;331.266;4.5415;2.50124;268.399;4.90398;0.954825;271.466;8.44736;-1.21737;278.757;0.535993;-1.39315;231.591;-3.42544;-1.08834;231.574;-2.43432;-1.08753;185.1;-2.05591;0.987878;267.632;-10.1789;-0.302069;290.919;-20.3357;-13.2918;271.971;-45.2794;17.5285;0;1.60074;7.42255;0.0821925;-38.9418;-74.3051;14.3703;-123.117;-60.3584;28.7808;-45.474;-9.63013;20.5768;0.575576;7.3857;-2.98136;-4.98656;-10.6763;-7.38136;4.76673;-26.2454;-9.09821;-1.61079;-11.9626;-2.83817;-10.8264;-2.54346;-1.45774;-30.0579;-9.18319;5.03575;29.1846;-23.5601;-9.44688;-6.47472;-1.20751;-0.972059;-19.1993;-13.2236;-15.4368;-7.89352;-5.73738;-6.98772;-1.86289;-10.6751;-4.28611;0.546235;-0.153024;0.803086;0.60618;-0.445586;0.462494;0.580713;-0.475423;0.322768;0.487951;-0.478673;0.350184;-0.642306;-0.290787;-0.610933;-0.574568;-0.371916;-0.480445;-0.504073;-0.37247;-0.533128;0.779517;-0.203012;0.560573;0.492402;-0.140146;0.815604;0.4482;-0.650663;0.236094;0.247146;-0.723004;0.168772;0.22432;-0.261432;-0.0156261;-0.615543;-0.489919;-0.547848;-0.468044;-0.661049;-0.531342;-0.46243;-0.38137;-0.452969
