"Time,s","Lumbar Flexion,deg","Lumbar Lateral - RT,deg","Lumbar Axial - RT,deg","Thoracic Flexion,deg","Thoracic Lateral - RT,deg","Thoracic Axial - RT,deg","LT Ellbogen Flexion,deg","RT Ellbogen Flexion,deg","LT Shoulder Total Flexion,deg","RT Shoulder Total Flexion,deg","LT Schulter Flexion,deg","RT Schulter Flexion,deg","LT Schulter Abduktion,deg","RT Schulter Abduktion,deg","LT Shoulder Rotation - out,deg","RT Shoulder Rotation - out,deg","LT Wrist Extension,deg","RT Wrist Extension,deg","LT Wrist Radial,deg","RT Wrist Radial,deg","LT Hand Supination,deg","RT Hand Supination,deg","LT Hüfte Flexion,deg","RT Hüfte Flexion,deg","LT Hüfte Abduktion,deg","RT Hüfte Abduktion,deg","LT Hip Rotation - out,deg","RT Hip Rotation - out,deg","LT Knie Flexion,deg","RT Knie Flexion,deg","LT Knee rotation - out,deg","RT Knee rotation - out,deg","LT Knee abduction,deg","RT Knee abduction,deg","LT Sprunggelenk Dorsiflexion,deg","RT Sprunggelenk Dorsiflexion,deg","LT Ankle Inversion,deg","RT Ankle Inversion,deg","LT Ankle Abduction,deg","RT Ankle Abduction,deg","Upper spine course,deg","Upper spine pitch,deg","Upper spine roll,deg","Lower spine course,deg","Lower spine pitch,deg","Lower spine roll,deg","Becken course,deg","Becken pitch,deg","Becken roll,deg","LT Upper arm course,deg","LT Upper arm pitch,deg","LT Upper arm roll,deg","LT Forearm course,deg","LT Forearm pitch,deg","LT Forearm roll,deg","LT Hand course,deg","LT Hand pitch,deg","LT Hand roll,deg","LT Thigh course,deg","LT Thigh pitch,deg","LT Thigh roll,deg","LT Shank course,deg","LT Shank pitch,deg","LT Shank roll,deg","LT Foot course,deg","LT Foot pitch,deg","LT Foot roll,deg","RT Upper arm course,deg","RT Upper arm pitch,deg","RT Upper arm roll,deg","RT Forearm course,deg","RT Forearm pitch,deg","RT Forearm roll,deg","RT Hand course,deg","RT Hand pitch,deg","RT Hand roll,deg","RT Thigh course,deg","RT Thigh pitch,deg","RT Thigh roll,deg","RT Shank course,deg","RT Shank pitch,deg","RT Shank roll,deg","RT Foot course,deg","RT Foot pitch,deg","RT Foot roll,deg","Noraxon MyoMotion.Sync,An","Upper spine Accel Earth X,mG","Upper spine Accel Earth Y,mG","Upper spine Accel Earth Z,mG","LT Upper arm Accel Earth X,mG","LT Upper arm Accel Earth Y,mG","LT Upper arm Accel Earth Z,mG","LT Forearm Accel Earth X,mG","LT Forearm Accel Earth Y,mG","LT Forearm Accel Earth Z,mG","LT Hand Accel Earth X,mG","LT Hand Accel Earth Y,mG","LT Hand Accel Earth Z,mG","RT Upper arm Accel Earth X,mG","RT Upper arm Accel Earth Y,mG","RT Upper arm Accel Earth Z,mG","RT Forearm Accel Earth X,mG","RT Forearm Accel Earth Y,mG","RT Forearm Accel Earth Z,mG","RT Hand Accel Earth X,mG","RT Hand Accel Earth Y,mG","RT Hand Accel Earth Z,mG","Lower spine Accel Earth X,mG","Lower spine Accel Earth Y,mG","Lower spine Accel Earth Z,mG","Becken Accel Earth X,mG","Becken Accel Earth Y,mG","Becken Accel Earth Z,mG","LT Thigh Accel Earth X,mG","LT Thigh Accel Earth Y,mG","LT Thigh Accel Earth Z,mG","LT Shank Accel Earth X,mG","LT Shank Accel Earth Y,mG","LT Shank Accel Earth Z,mG","LT Foot Accel Earth X,mG","LT Foot Accel Earth Y,mG","LT Foot Accel Earth Z,mG","RT Thigh Accel Earth X,mG","RT Thigh Accel Earth Y,mG","RT Thigh Accel Earth Z,mG","RT Shank Accel Earth X,mG","RT Shank Accel Earth Y,mG","RT Shank Accel Earth Z,mG","RT Foot Accel Earth X,mG","RT Foot Accel Earth Y,mG","RT Foot Accel Earth Z,mG","Upper spine Rot X,","Upper spine Rot Y,","Upper spine Rot Z,","LT Upper arm Rot X,","LT Upper arm Rot Y,","LT Upper arm Rot Z,","LT Forearm Rot X,","LT Forearm Rot Y,","LT Forearm Rot Z,","LT Hand Rot X,","LT Hand Rot Y,","LT Hand Rot Z,","RT Upper arm Rot X,","RT Upper arm Rot Y,","RT Upper arm Rot Z,","RT Forearm Rot X,","RT Forearm Rot Y,","RT Forearm Rot Z,","RT Hand Rot X,","RT Hand Rot Y,","RT Hand Rot Z,","Lower spine Rot X,","Lower spine Rot Y,","Lower spine Rot Z,","Becken Rot X,","Becken Rot Y,","Becken Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
0,-1.09862,-0.676187,-1.36286,1.65174,0.226217,1.80104,0.377793,-0.579887,1.43695,2.24803,1.22641,0.346908,0.749254,-2.22101,-43.6762,-38.2532,0.731399,1.21027,0.0251237,-0.244184,43.9019,38.2276,1.16951,0.730512,1.07625,-0.373622,-0.101256,-2.07449,0.612986,1.24575,0.509141,4.51469,-1.16914,-0.00701221,-1.86504,-0.23683,-0.35468,-0.228194,0.345426,-2.11327,271.663,-0.123567,-1.30068,269.823,1.48638,-1.52281,271.201,0.423676,-0.81062,315.329,1.17804,0.362398,315.334,1.55598,0.362178,361.42,0.308611,1.8981,271.285,1.5925,0.267866,270.773,0.969978,-0.909703,270.452,-0.899601,-0.549764,233.414,0.7447,0.584589,233.405,0.164731,0.584802,181.631,-0.540553,-0.323875,269.116,1.13758,-0.47837,273.634,-0.070391,-0.478054,271.528,-0.325869,-0.693606,0,3.28505,-5.58077,-1.47131,-1.13132,-12.9775,-3.87405,-5.71711,-3.65352,0.469683,-3.44923,-10.157,-0.841124,9.37255,-8.56853,9.85135,-12.2281,-8.44359,0.298501,-4.81582,-12.3441,3.16771,-5.6063,-21.8682,-1.02451,-8.19542,-9.86062,-0.80041,0,-3.94595,5.9338,-3.90136,1.20463,-0.79706,4.045,-9.65127,0.152573,-6.70578,-8.88187,-1.28806,-18.2189,-7.9216,-2.395,-14.2291,-6.00462,-0.895332,0.573826,-0.155161,0.782152,0.60766,-0.396703,0.483137,0.406388,-0.592491,0.218453,0.301097,-0.590475,0.206489,-0.654452,-0.303299,-0.587859,-0.574805,-0.388392,-0.444853,-0.501806,-0.397184,-0.496984,0.778651,-0.177618,0.568561,0.49685,-0.138434,0.822793,0.417874,-0.714768,0.276935,0.227063,-0.746439,0.223889,0.238653,-0.247991,0.0487071,-0.634748,-0.513463,-0.467683,-0.485202,-0.621503,-0.414152,-0.294637,-0.0734914,-0.367701
0.01,-1.09354,-0.681938,-1.35426,1.65258,0.227387,1.80275,0.379004,-0.569553,1.44757,2.24235,1.23659,0.359635,0.752385,-2.21331,-43.6982,-38.2263,0.731852,1.20307,0.0232204,-0.249535,43.9267,38.1922,1.17868,0.717155,1.05976,-0.369038,-0.103819,-2.03091,0.618733,1.23377,0.521614,4.50643,-1.15067,-0.00701221,-1.86593,-0.237974,-0.344948,-0.232328,0.326987,-2.13586,271.663,-0.134562,-1.29788,269.815,1.47628,-1.52071,271.184,0.418412,-0.803394,315.348,1.17327,0.366872,315.353,1.55317,0.366851,361.409,0.302514,1.8981,271.267,1.59587,0.258937,270.747,0.968421,-0.900304,270.452,-0.903487,-0.549764,233.438,0.743137,0.579972,233.429,0.173179,0.57985,181.624,-0.53702,-0.325381,269.144,1.11987,-0.474662,273.662,-0.0772584,-0.475312,271.528,-0.333332,-0.696305,0,0.266356,-5.16316,1.19968,-7.22301,-7.76169,6.03775,-12.0176,-13.3396,-5.73405,4.85048,-2.17852,-3.21822,4.17036,0.178511,-0.514957,-18.1662,-6.67951,3.8432,-2.50764,-3.75098,7.38301,-8.54571,-14.7491,-3.31747,-5.9406,-8.40578,-2.98335,9.08885,-1.97297,2.04986,-0.205335,2.40925,1.09596,4.045,-4.41784,-0.457719,-0.73154,-6.94721,0.936768,-13.5474,-12.1024,-2.28095,1.31346,-7.5996,-7.34172,0.573764,-0.155099,0.782211,0.607588,-0.396757,0.483068,0.406459,-0.592445,0.218581,0.301104,-0.590428,0.206555,-0.654505,-0.303112,-0.587975,-0.574803,-0.388451,-0.444729,-0.501791,-0.397233,-0.496908,0.778609,-0.177561,0.568636,0.496841,-0.13831,0.822839,0.417987,-0.714753,0.276929,0.22718,-0.74636,0.224067,0.238666,-0.248005,0.0487708,-0.634857,-0.513391,-0.467796,-0.485328,-0.621447,-0.414217,-0.294636,-0.0735521,-0.3677
0.02,-1.08237,-0.672467,-1.36183,1.64588,0.220367,1.81472,0.379004,-0.561515,1.44956,2.22909,1.23838,0.374246,0.753279,-2.19738,-43.7261,-38.1958,0.738641,1.18752,0.0327369,-0.250994,43.9591,38.149,1.18555,0.703799,1.06772,-0.380499,-0.105101,-1.98587,0.630226,1.21581,0.523882,4.46634,-1.15397,0.00155827,-1.85529,-0.235686,-0.346029,-0.240596,0.314694,-2.13925,271.663,-0.143986,-1.30053,269.798,1.46007,-1.5162,271.176,0.413487,-0.808298,315.377,1.1691,0.36041,315.373,1.54755,0.360425,361.409,0.306266,1.90131,271.267,1.59811,0.262508,270.738,0.960636,-0.900799,270.452,-0.899601,-0.549764,233.462,0.735323,0.562887,233.461,0.173179,0.563014,181.611,-0.538787,-0.325381,269.181,1.10216,-0.466627,273.662,-0.0772584,-0.475312,271.519,-0.330844,-0.704401,0,-0.142056,-5.36564,-2.96526,0.0435121,-3.7877,-3.54434,-7.7706,-0.821334,-0.547963,9.95246,-3.70631,-5.44902,3.99838,4.8453,-2.79868,-2.68314,-6.76515,2.49995,-20.7166,-8.90688,0.87299,-9.88888,-12.7054,-2.29296,-1.66944,-2.44495,-3.8929,4.65526,0.207681,0.431549,-3.69603,-1.33847,-3.3875,0,-0.6117,-1.06801,-1.46308,-5.80399,0.58548,-9.65444,-15.8432,2.50904,-0.21891,-5.9108,-1.25347,0.573695,-0.155097,0.782262,0.607449,-0.396929,0.482993,0.406453,-0.592437,0.218639,0.301159,-0.590417,0.206551,-0.654525,-0.302816,-0.588175,-0.574687,-0.388639,-0.444551,-0.50173,-0.397295,-0.496847,0.778547,-0.177439,0.568758,0.496802,-0.138316,0.822876,0.418005,-0.714723,0.276941,0.227185,-0.746377,0.224133,0.238653,-0.247991,0.0487071,-0.635036,-0.513265,-0.467915,-0.485328,-0.621447,-0.414217,-0.294564,-0.0735495,-0.367687
0.03,-1.07458,-0.688365,-1.36458,1.64003,0.233238,1.82841,0.385058,-0.55807,1.44492,2.22152,1.23539,0.375189,0.749254,-2.18968,-43.751,-38.1714,0.748598,1.18714,0.027027,-0.249048,43.9896,38.0997,1.19471,0.699689,1.07113,-0.363995,-0.0935656,-1.91469,0.635973,1.19984,0.497802,4.3826,-1.16518,0.000779135,-1.84997,-0.233398,-0.352517,-0.233982,0.319611,-2.12231,271.663,-0.152364,-1.29274,269.79,1.446,-1.52101,271.167,0.407204,-0.797458,315.406,1.15837,0.356433,315.402,1.54333,0.356336,361.409,0.295948,1.8965,271.249,1.60147,0.276199,270.747,0.957522,-0.897831,270.452,-0.897658,-0.540077,233.494,0.729853,0.567966,233.485,0.171067,0.567966,181.585,-0.535548,-0.320862,269.247,1.09174,-0.470335,273.634,-0.070391,-0.478054,271.519,-0.320894,-0.701702,0,-3.67571,-3.46742,-3.19161,-1.60995,-5.37109,1.31883,-4.76037,-4.68727,-7.06481,2.87436,-4.58338,-8.44781,5.63213,5.04931,-0.537346,-4.15667,-1.72982,1.73504,-5.15777,-5.5651,1.47161,-13.7043,-16.0606,3.29308,-7.74012,-9.59794,-2.32847,2.99267,5.19203,3.45239,0.205335,4.28312,-8.16986,9.90329,4.21394,0.610291,-11.8266,-15.0376,-1.40515,-4.36007,-11.0022,0,-8.09965,-1.97027,3.4918,0.573653,-0.155041,0.782288,0.607285,-0.397064,0.482947,0.406342,-0.592514,0.218584,0.301111,-0.59038,0.206621,-0.654581,-0.302692,-0.588292,-0.574558,-0.388878,-0.444362,-0.501673,-0.39742,-0.496729,0.778487,-0.177378,0.56888,0.496785,-0.138189,0.822909,0.418116,-0.714582,0.277055,0.227127,-0.746387,0.224136,0.238599,-0.247937,0.0487085,-0.635274,-0.512955,-0.468154,-0.485202,-0.621503,-0.414152,-0.294572,-0.0734905,-0.367635
0.04,-1.06679,-0.680585,-1.35873,1.63891,0.224657,1.83924,0.391112,-0.556922,1.43894,2.23162,1.2276,0.386973,0.75149,-2.19793,-43.7788,-38.1433,0.760818,1.18941,0.0331176,-0.252453,44.0164,38.055,1.1993,0.690442,1.08649,-0.356202,-0.0769033,-1.83915,0.64172,1.17788,0.459247,4.30594,-1.17574,-0.00155827,-1.84909,-0.23683,-0.350355,-0.229021,0.331904,-2.10311,271.663,-0.161788,-1.29538,269.782,1.43499,-1.5147,271.15,0.403978,-0.799523,315.426,1.14585,0.344502,315.431,1.53771,0.344653,361.409,0.295948,1.8965,271.213,1.6026,0.2887,270.747,0.954408,-0.894863,270.452,-0.899601,-0.540077,233.518,0.734541,0.571198,233.517,0.177403,0.570937,181.566,-0.533193,-0.322368,269.303,1.08029,-0.47837,273.624,-0.0618067,-0.482624,271.519,-0.315919,-0.699003,0,-0.497197,-9.11146,-1.08651,3.35043,-7.60645,-3.81223,-2.94023,-7.80267,-9.58936,0.718589,-3.08388,-8.85009,3.05253,1.5811,1.63443,-0.263916,-12.28,1.39922,0.455935,2.04599,2.31966,-16.488,-18.2065,9.6353,-6.52598,-11.5175,-5.09352,0,-0.830726,-6.04168,-10.0614,-2.27541,-2.88934,4.18449,-2.31087,2.28859,-22.9216,-22.5125,0.58548,-4.04864,5.9412,-6.38666,-9.41311,-12.666,-6.89406,0.573585,-0.155039,0.782339,0.607089,-0.397239,0.482937,0.406215,-0.592567,0.21852,0.301111,-0.59038,0.206621,-0.65468,-0.302559,-0.588333,-0.574436,-0.389,-0.444179,-0.501627,-0.397493,-0.496622,0.778453,-0.177262,0.568961,0.496779,-0.138126,0.82296,0.418301,-0.714401,0.277239,0.227069,-0.746397,0.224139,0.238598,-0.247937,0.0487694,-0.635475,-0.512665,-0.468412,-0.485094,-0.621521,-0.414103,-0.294574,-0.0734298,-0.367637
0.05,-1.06679,-0.676864,-1.36286,1.64784,0.242989,1.85121,0.383847,-0.561515,1.44558,2.22404,1.24377,0.40017,0.737176,-2.18803,-43.792,-38.1396,0.766249,1.1951,0.0296916,-0.239806,44.0316,38.0334,1.19471,0.689415,1.09844,-0.357119,-0.0346065,-1.79557,0.639804,1.17987,0.409354,4.25405,-1.17772,-0.0179201,-1.83668,-0.233398,-0.35468,-0.245557,0.340509,-2.09746,271.671,-0.174878,-1.2845,269.773,1.43101,-1.52161,271.15,0.400412,-0.810104,315.445,1.15061,0.344005,315.45,1.53349,0.344069,361.409,0.288444,1.8965,271.169,1.59475,0.289295,270.756,0.94818,-0.895357,270.442,-0.893772,-0.535233,233.526,0.735323,0.57166,233.525,0.173179,0.571432,181.559,-0.532309,-0.331407,269.35,1.07508,-0.487023,273.605,-0.0686741,-0.475312,271.51,-0.318406,-0.709799,0,-4.11963,-6.12493,0.588524,4.13365,-7.1718,-8.9845,-13.1144,-9.04883,-0.0587104,4.85048,-2.43315,-4.75418,-0.12898,-5.71235,0.806019,-5.54223,-6.40548,-1.69773,-2.0802,-5.31958,-3.11782,-11.3683,-24.0483,0.0975726,-10.4936,-2.12165,-4.03843,0,-0.726885,-7.65999,1.54001,-4.95235,-7.57207,3.48707,-2.4468,5.6452,-22.4339,-17.0602,6.90866,-0.9343,-2.86058,1.02643,0.437819,-8.72546,-7.69986,0.573509,-0.154974,0.782379,0.607039,-0.397368,0.482823,0.406091,-0.592564,0.218397,0.301042,-0.590365,0.206616,-0.654707,-0.302511,-0.588357,-0.574304,-0.389177,-0.44405,-0.501607,-0.397477,-0.496541,0.778435,-0.177258,0.569009,0.496736,-0.138192,0.82299,0.418535,-0.714263,0.277477,0.227001,-0.746435,0.224132,0.238602,-0.247879,0.0487702,-0.635612,-0.512433,-0.468606,-0.485069,-0.621611,-0.414021,-0.294501,-0.0734878,-0.367622
0.06,-1.06002,-0.670099,-1.37078,1.64477,0.250789,1.85805,0.377793,-0.568405,1.44226,2.22657,1.24258,0.418081,0.732256,-2.18693,-43.8126,-38.1262,0.781185,1.19776,0.0422535,-0.236888,44.0488,38.0134,1.19815,0.689415,1.1064,-0.365371,0.0205075,-1.78685,0.64172,1.18586,0.352657,4.25287,-1.17706,-0.0335028,-1.8349,-0.225389,-0.359006,-0.256305,0.345426,-2.10875,271.663,-0.185873,-1.28185,269.765,1.41694,-1.52642,271.15,0.39328,-0.821718,315.464,1.14346,0.335057,315.469,1.52084,0.334722,361.409,0.284691,1.89971,271.115,1.5925,0.283938,270.756,0.94351,-0.899315,270.442,-0.895715,-0.535233,233.534,0.741574,0.56889,233.533,0.172123,0.568956,181.546,-0.535254,-0.337432,269.35,1.06778,-0.490113,273.615,-0.0824089,-0.463429,271.502,-0.323382,-0.709799,0,5.46917,-6.75767,-1.19968,5.48253,-9.84182,-0.803659,-6.09047,-9.30373,-4.65769,0.610801,-5.85654,-0.987407,-12.0381,-7.16594,2.7539,-7.76352,-4.88118,0.652972,5.6422,-9.64344,8.18117,-7.06627,-19.6201,1.0733,-9.34452,-8.60784,-4.98437,-8.64549,4.56899,2.15774,10.0614,2.27541,9.46508,-1.53431,-8.156,2.28859,-20.9708,-17.1482,7.96253,-1.55717,-5.06102,7.07094,-0.656729,-4.50346,-0.984866,0.573446,-0.154913,0.782438,0.606914,-0.397488,0.482821,0.405896,-0.592608,0.218329,0.301053,-0.590325,0.206623,-0.654754,-0.302443,-0.588345,-0.574187,-0.389302,-0.443931,-0.501558,-0.397487,-0.496492,0.778375,-0.177197,0.569132,0.496668,-0.138252,0.82304,0.418901,-0.714079,0.277721,0.227009,-0.746461,0.22414,0.238601,-0.247879,0.0488311,-0.635607,-0.512429,-0.468663,-0.485137,-0.621681,-0.413965,-0.294506,-0.0735502,-0.367568
0.07,-1.05901,-0.675173,-1.36321,1.6509,0.25508,1.86604,0.379004,-0.568405,1.43828,2.22278,1.24317,0.441177,0.723309,-2.17869,-43.8287,-38.1457,0.795215,1.18107,0.0475827,-0.242725,44.0641,38.0134,1.20617,0.691469,1.08706,-0.364454,0.0499871,-1.80864,0.651298,1.17987,0.301629,4.28943,-1.16584,-0.0373985,-1.83402,-0.219668,-0.367656,-0.2654,0.35649,-2.10875,271.663,-0.197916,-1.27509,269.757,1.41113,-1.52372,271.133,0.387846,-0.814492,315.484,1.13571,0.325611,315.489,1.51522,0.32596,361.409,0.280939,1.90292,271.07,1.59362,0.270842,270.764,0.937282,-0.899809,270.432,-0.901544,-0.525546,233.518,0.749388,0.560578,233.517,0.181626,0.560538,181.527,-0.526715,-0.332913,269.312,1.06466,-0.483932,273.615,-0.0806921,-0.454288,271.51,-0.318406,-0.7071,0,0.887852,-11.6804,4.21021,0.82673,-13.7848,-0.3091,-5.1104,-9.856,-9.55022,9.30573,-2.999,-5.26617,-9.93147,-12.0367,2.79868,-4.83845,-9.50546,0.988786,6.86752,7.82933,2.14506,-7.72812,-16.7248,-6.22025,-7.95693,-7.65815,3.09249,-4.32274,3.3229,-1.72619,10.9854,-2.5431,1.69375,9.62432,0.883567,2.89888,-22.5558,-20.226,5.50351,1.40145,-13.6428,3.42142,-4.5971,-4.59729,0.179066,0.573376,-0.154849,0.782487,0.606789,-0.397608,0.482819,0.405768,-0.592661,0.218265,0.30104,-0.5903,0.206614,-0.654748,-0.30244,-0.588279,-0.574245,-0.389361,-0.443807,-0.501546,-0.397599,-0.496358,0.778356,-0.177132,0.569179,0.496659,-0.138127,0.823085,0.419212,-0.713967,0.277847,0.226941,-0.746499,0.224133,0.238529,-0.247867,0.0488899,-0.635465,-0.512657,-0.468526,-0.485196,-0.621678,-0.413903,-0.294507,-0.0734895,-0.36757
0.08,-1.0502,-0.679232,-1.36183,1.65787,0.25898,1.8706,0.369317,-0.563811,1.44691,2.22909,1.25575,0.45626,0.719283,-2.18199,-43.8419,-38.1628,0.802457,1.17879,0.0422535,-0.244671,44.0794,38.0118,1.2119,0.697634,1.08308,-0.364454,0.0769033,-1.86675,0.65896,1.18187,0.267611,4.3425,-1.14407,-0.0428524,-1.83668,-0.219668,-0.359006,-0.257959,0.35526,-2.0952,271.663,-0.212576,-1.27921,269.748,1.40287,-1.53123,271.125,0.388865,-0.817847,315.493,1.13988,0.318155,315.498,1.5096,0.318366,361.409,0.274842,1.8949,271.034,1.60035,0.262508,270.764,0.937282,-0.885958,270.432,-0.90543,-0.520702,233.502,0.749388,0.559654,233.501,0.18585,0.559548,181.507,-0.52436,-0.334419,269.247,1.07091,-0.488877,273.605,-0.0755415,-0.453374,271.51,-0.313431,-0.699003,0,-0.834581,-3.18901,-7.515,9.44213,-7.85483,-4.18315,-2.28684,-3.76681,-0.273982,4.59897,-10.1853,-9.14266,-0.77388,-1.70861,2.50762,-4.61852,-14.5922,5.74615,6.69655,-6.32893,3.54185,-12.2638,-17.2017,0.731795,-7.34986,-4.08165,-2.65591,-14.2983,0.415363,3.77605,8.62406,-11.2432,0.498162,1.67379,-6.25294,-2.28859,-15.1185,-12.4874,-2.8103,-3.58148,-16.0633,1.36857,-8.75638,-5.0664,8.14752,0.573267,-0.154853,0.782566,0.606739,-0.397738,0.482767,0.405657,-0.592738,0.21821,0.300981,-0.590303,0.206676,-0.65471,-0.302512,-0.588238,-0.574261,-0.389372,-0.443758,-0.501501,-0.397673,-0.496251,0.778314,-0.177137,0.569254,0.496666,-0.138129,0.823097,0.419468,-0.713864,0.277916,0.226882,-0.746445,0.224196,0.238471,-0.247871,0.0488906,-0.635173,-0.512972,-0.468353,-0.485148,-0.621695,-0.413853,-0.294564,-0.0734275,-0.367565
0.09,-1.03158,-0.692424,-1.3577,1.64979,0.26522,1.88656,0.368106,-0.547735,1.45288,2.21268,1.25994,0.465687,0.723756,-2.1633,-43.8463,-38.2129,0.802004,1.15566,0.0399695,-0.248562,44.0889,38.0396,1.21533,0.696607,1.07853,-0.360328,0.0794667,-1.93793,0.670453,1.17788,0.259673,4.4286,-1.13681,-0.0366193,-1.83756,-0.234542,-0.352517,-0.252171,0.35649,-2.10085,271.679,-0.217812,-1.28229,269.748,1.38941,-1.54024,271.116,0.394129,-0.814233,315.513,1.13869,0.319149,315.508,1.50679,0.31895,361.409,0.27109,1.89008,271.025,1.60932,0.261913,270.756,0.935725,-0.879033,270.432,-0.907373,-0.520702,233.462,0.740011,0.538875,233.461,0.192186,0.53875,181.501,-0.520827,-0.335926,269.172,1.07508,-0.490731,273.605,-0.0669573,-0.459773,271.51,-0.318406,-0.701702,0,2.41496,-1.12628,-5.31935,0.435121,-7.23389,-2.65826,5.1104,-4.03586,3.2095,4.70676,-11.4867,-3.7302,0.0429934,-1.93812,-3.02257,-7.69754,-3.09998,5.35437,3.70447,2.18239,3.71644,-11.1737,-20.4206,2.78082,-0.715473,-1.93979,-8.04049,-8.64549,0.519203,7.01267,5.85204,-11.377,-5.08125,5.85828,-3.19443,1.37316,-22.312,-13.5427,-14.0515,-7.16297,-7.48151,-4.67595,-6.7862,-5.16022,-1.6116,0.573214,-0.154916,0.782577,0.606686,-0.397804,0.482712,0.405608,-0.592816,0.218216,0.300925,-0.590314,0.20668,-0.654535,-0.302577,-0.588245,-0.574315,-0.389306,-0.443753,-0.501486,-0.397722,-0.496176,0.778246,-0.177135,0.569371,0.496723,-0.138067,0.823091,0.419587,-0.713798,0.277914,0.226889,-0.746408,0.224264,0.238471,-0.24787,0.0489515,-0.634809,-0.513402,-0.46811,-0.485141,-0.621624,-0.413908,-0.294563,-0.0734882,-0.367563
