MR32CSV
Name;01_Gang_08_11
Frequency;100
Date;17-08-2016 11:37:18
"Time,s";"Lumbar Flexion,deg";"Lumbar Lateral - RT,deg";"Lumbar Axial - RT,deg";"Thoracic Flexion,deg";"Thoracic Lateral - RT,deg";"Thoracic Axial - RT,deg";"LT Ellbogen Flexion,deg";"RT Ellbogen Flexion,deg";"LT Shoulder Total Flexion,deg";"RT Shoulder Total Flexion,deg";"LT Schulter Flexion,deg";"RT Schulter Flexion,deg";"LT Schulter Abduktion,deg";"RT Schulter Abduktion,deg";"LT Shoulder Rotation - out,deg";"RT Shoulder Rotation - out,deg";"LT Wrist Extension,deg";"RT Wrist Extension,deg";"LT Wrist Radial,deg";"RT Wrist Radial,deg";"LT Hand Supination,deg";"RT Hand Supination,deg";"LT Hüfte Flexion,deg";"RT Hüfte Flexion,deg";"LT Hüfte Abduktion,deg";"RT Hüfte Abduktion,deg";"LT Hip Rotation - out,deg";"RT Hip Rotation - out,deg";"LT Knie Flexion,deg";"RT Knie Flexion,deg";"LT Knee rotation - out,deg";"RT Knee rotation - out,deg";"LT Knee abduction,deg";"RT Knee abduction,deg";"LT Sprunggelenk Dorsiflexion,deg";"RT Sprunggelenk Dorsiflexion,deg";"LT Ankle Inversion,deg";"RT Ankle Inversion,deg";"LT Ankle Abduction,deg";"RT Ankle Abduction,deg";"Upper spine course,deg";"Upper spine pitch,deg";"Upper spine roll,deg";"Lower spine course,deg";"Lower spine pitch,deg";"Lower spine roll,deg";"Becken course,deg";"Becken pitch,deg";"Becken roll,deg";"LT Upper arm course,deg";"LT Upper arm pitch,deg";"LT Upper arm roll,deg";"LT Forearm course,deg";"LT Forearm pitch,deg";"LT Forearm roll,deg";"LT Hand course,deg";"LT Hand pitch,deg";"LT Hand roll,deg";"LT Thigh course,deg";"LT Thigh pitch,deg";"LT Thigh roll,deg";"LT Shank course,deg";"LT Shank pitch,deg";"LT Shank roll,deg";"LT Foot course,deg";"LT Foot pitch,deg";"LT Foot roll,deg";"RT Upper arm course,deg";"RT Upper arm pitch,deg";"RT Upper arm roll,deg";"RT Forearm course,deg";"RT Forearm pitch,deg";"RT Forearm roll,deg";"RT Hand course,deg";"RT Hand pitch,deg";"RT Hand roll,deg";"RT Thigh course,deg";"RT Thigh pitch,deg";"RT Thigh roll,deg";"RT Shank course,deg";"RT Shank pitch,deg";"RT Shank roll,deg";"RT Foot course,deg";"RT Foot pitch,deg";"RT Foot roll,deg";"Noraxon MyoMotion.Sync,An";"Upper spine Accel Earth X,mG";"Upper spine Accel Earth Y,mG";"Upper spine Accel Earth Z,mG";"LT Upper arm Accel Earth X,mG";"LT Upper arm Accel Earth Y,mG";"LT Upper arm Accel Earth Z,mG";"LT Forearm Accel Earth X,mG";"LT Forearm Accel Earth Y,mG";"LT Forearm Accel Earth Z,mG";"LT Hand Accel Earth X,mG";"LT Hand Accel Earth Y,mG";"LT Hand Accel Earth Z,mG";"RT Upper arm Accel Earth X,mG";"RT Upper arm Accel Earth Y,mG";"RT Upper arm Accel Earth Z,mG";"RT Forearm Accel Earth X,mG";"RT Forearm Accel Earth Y,mG";"RT Forearm Accel Earth Z,mG";"RT Hand Accel Earth X,mG";"RT Hand Accel Earth Y,mG";"RT Hand Accel Earth Z,mG";"Lower spine Accel Earth X,mG";"Lower spine Accel Earth Y,mG";"Lower spine Accel Earth Z,mG";"Becken Accel Earth X,mG";"Becken Accel Earth Y,mG";"Becken Accel Earth Z,mG";"LT Thigh Accel Earth X,mG";"LT Thigh Accel Earth Y,mG";"LT Thigh Accel Earth Z,mG";"LT Shank Accel Earth X,mG";"LT Shank Accel Earth Y,mG";"LT Shank Accel Earth Z,mG";"LT Foot Accel Earth X,mG";"LT Foot Accel Earth Y,mG";"LT Foot Accel Earth Z,mG";"RT Thigh Accel Earth X,mG";"RT Thigh Accel Earth Y,mG";"RT Thigh Accel Earth Z,mG";"RT Shank Accel Earth X,mG";"RT Shank Accel Earth Y,mG";"RT Shank Accel Earth Z,mG";"RT Foot Accel Earth X,mG";"RT Foot Accel Earth Y,mG";"RT Foot Accel Earth Z,mG";"Upper spine Rot X,";"Upper spine Rot Y,";"Upper spine Rot Z,";"LT Upper arm Rot X,";"LT Upper arm Rot Y,";"LT Upper arm Rot Z,";"LT Forearm Rot X,";"LT Forearm Rot Y,";"LT Forearm Rot Z,";"LT Hand Rot X,";"LT Hand Rot Y,";"LT Hand Rot Z,";"RT Upper arm Rot X,";"RT Upper arm Rot Y,";"RT Upper arm Rot Z,";"RT Forearm Rot X,";"RT Forearm Rot Y,";"RT Forearm Rot Z,";"RT Hand Rot X,";"RT Hand Rot Y,";"RT Hand Rot Z,";"Lower spine Rot X,";"Lower spine Rot Y,";"Lower spine Rot Z,";"Becken Rot X,";"Becken Rot Y,";"Becken Rot Z,";"LT Thigh Rot X,";"LT Thigh Rot Y,";"LT Thigh Rot Z,";"LT Shank Rot X,";"LT Shank Rot Y,";"LT Shank Rot Z,";"LT Foot Rot X,";"LT Foot Rot Y,";"LT Foot Rot Z,";"RT Thigh Rot X,";"RT Thigh Rot Y,";"RT Thigh Rot Z,";"RT Shank Rot X,";"RT Shank Rot Y,";"RT Shank Rot Z,";"RT Foot Rot X,";"RT Foot Rot Y,";"RT Foot Rot Z,"
0.00;-5.19719;-2.59238;1.85274;4.56509;3.57055;0.382561;0.192118;-1.73201;6.62708;7.77573;5.35351;7.7539;-3.92863;-0.585112;-40.9951;-43.6025;0.875541;0.69238;-7.22128;-0.604425;53.5039;44.4526;5.23726;2.95507;1.65802;0.576026;0.786479;4.02603;-0.655624;-1.43718;-0.332623;-2.19674;-1.085;-2.58455;-0.597926;0.507146;2.58782;-2.63756;-1.21505;-0.782096;272.016;-4.36808;1.57366;271.479;0.204941;-1.96209;269.566;-5.05553;0.627111;312.972;2.27532;-1.13009;312.967;2.46725;-1.1302;349.636;-3.66888;-3.03359;268.839;0.212756;2.28007;269.198;0.860564;1.20043;270.398;0.236502;-1.38198;228.576;3.933;-0.776054;228.597;2.20122;-0.774715;183.08;0.0718431;-2.16688;273.63;-2.09866;-0.0987409;271.431;-0.566215;2.50994;270.671;-0.0254843;-0.127577;0;-16.7748;0.300882;17.3902;-48.99;-44.5685;-27.8756;8.48755;21.6835;-29.0599;4.31241;66.3508;-53.5401;28.2783;-36.0844;-5.94433;1.65001;-11.5037;-13.1614;93.5251;-16.6468;-34.9815;-4.55436;-23.5296;-3.39752;-7.99743;0.455573;-9.04234;81.5862;-3.59587;3.41759;-30.2272;23.6709;6.78282;4.50495;-5.80147;4.66228;-15.3542;-1.2117;6.94064;20.3865;12.2829;-3.75292;-2.39675;-5.0218;-2.19898;0.558732;-0.124882;0.797875;0.612988;-0.404061;0.473642;0.502835;-0.526762;0.288834;0.314221;-0.554465;0.312695;-0.657073;-0.265881;-0.631193;-0.614774;-0.313491;-0.492637;-0.543428;-0.309711;-0.558322;0.731327;-0.188432;0.612603;0.460847;-0.132333;0.839963;0.414809;-0.701807;0.295726;0.22718;-0.738062;0.233894;0.249404;-0.244216;0.0460842;-0.651592;-0.487336;-0.48642;-0.478312;-0.631218;-0.395236;-0.297936;-0.0701349;-0.362577
0.01;-4.84;-2.50534;1.78779;4.55056;3.51483;0.407283;0.141986;-1.42712;6.59261;7.71383;5.33368;7.69954;-3.89736;-0.478843;-41.4251;-44.0611;1.0821;0.805097;-6.89339;-0.570541;53.9276;44.6865;5.0236;2.78476;1.62216;0.510964;0.898393;3.90666;-0.62479;-1.40496;-0.375928;-2.04335;-1.03545;-2.49759;-0.589674;0.494812;2.5457;-2.60266;-1.21006;-0.861053;272.025;-4.4889;1.56996;271.462;0.0701647;-1.90693;269.633;-4.82898;0.599408;313.406;2.16;-1.18554;313.41;2.30195;-1.18582;349.647;-3.64889;-2.78814;268.78;0.229616;2.2163;269.181;0.84549;1.18657;270.38;0.231575;-1.35463;228.128;3.72451;-0.764053;228.142;2.29735;-0.763059;182.866;0.100226;-2.33024;273.566;-2.04529;-0.0530038;271.521;-0.552733;2.46596;270.688;-0.0212369;-0.13572;0;-9.65902;5.46338;13.0796;-36.6667;-7.78598;-18.4488;11.862;21.6379;-34.1485;7.12637;45.7614;-55.6217;43.0044;-37.6402;-1.8879;-3.01103;-22.7034;-6.41392;101.347;-14.7764;-40.0105;0.919154;-26.5362;2.14461;3.2632;7.06923;-10.0979;67.7023;4.65348;2.03801;-27.2957;14.4289;9.28523;5.24213;-9.63634;7.0978;-21.5805;7.37407;4.84095;7.05096;5.5657;-6.14608;-2.29689;-5.89515;-3.97911;0.557887;-0.1247;0.798437;0.61061;-0.406504;0.472484;0.499838;-0.528587;0.287427;0.315333;-0.553389;0.311487;-0.655258;-0.267841;-0.631697;-0.614716;-0.314225;-0.491052;-0.543298;-0.309706;-0.556726;0.730633;-0.187938;0.613377;0.462435;-0.133127;0.838927;0.41538;-0.701843;0.295619;0.227249;-0.738148;0.233964;0.249223;-0.244096;0.0462677;-0.651661;-0.487525;-0.485816;-0.478608;-0.630718;-0.3959;-0.297869;-0.0700723;-0.362692
0.02;-4.47524;-2.43662;1.72825;4.53031;3.4444;0.430748;0.116435;-1.14709;6.5327;7.66558;5.30214;7.65637;-3.83802;-0.37956;-41.8551;-44.2847;1.28555;0.891951;-6.50496;-0.529465;54.4043;44.705;4.79883;2.59889;1.57963;0.457091;1.13557;3.75995;-0.603693;-1.37991;-0.595219;-1.82149;-0.989827;-2.40801;-0.598561;0.473772;2.49639;-2.5702;-1.16014;-0.980736;272.041;-4.59699;1.54395;271.462;-0.0572086;-1.86005;269.691;-4.58825;0.581003;313.85;2.04312;-1.23738;313.844;2.15945;-1.23759;349.592;-3.56089;-2.49012;268.603;0.252899;2.15401;269.215;0.84549;1.17308;270.361;0.223363;-1.31817;227.908;3.52647;-0.76272;227.929;2.37931;-0.762013;182.664;0.126834;-2.47796;273.475;-1.99346;-0.00812155;271.656;-0.536256;2.41821;270.697;-0.0233606;-0.152007;0;12.1155;-9.26927;-3.7869;-30.5051;16.6675;-8.50442;16.5212;26.3646;-31.5181;10.1233;56.3716;-58.6104;55.1796;-12.5145;-8.55933;4.64239;-13.1486;-17.0128;105.009;-21.3;-57.5243;2.68293;-23.9159;-9.06382;0.673359;21.6476;-9.67969;38.6461;12.8122;-3.51165;-16.9377;9.05341;5.59748;-0.409541;-13.7662;3.75766;-28.2904;3.73896;1.86639;-1.32844;7.29298;-6.47242;0;-1.96505;-3.40319;0.557082;-0.124698;0.798971;0.608237;-0.408889;0.47133;0.497399;-0.530115;0.286451;0.317276;-0.552211;0.310134;-0.653933;-0.268581;-0.63269;-0.614545;-0.315147;-0.489537;-0.543182;-0.30971;-0.555268;0.729966;-0.187512;0.614114;0.464145;-0.13386;0.837829;0.416765;-0.701383;0.296032;0.227068;-0.738277;0.233722;0.248971;-0.243966;0.0464494;-0.651595;-0.487887;-0.485141;-0.479093;-0.630042;-0.396752;-0.297744;-0.0700718;-0.362811
0.03;-4.10641;-2.35187;1.67392;4.51102;3.35675;0.452118;0.12161;-0.91221;6.46151;7.65448;5.2736;7.64878;-3.75511;-0.297425;-42.2304;-44.3219;1.47342;0.970241;-6.05899;-0.48268;54.8929;44.5557;4.56551;2.38764;1.54313;0.390372;1.44462;3.60079;-0.589088;-1.36917;-0.901122;-1.59323;-0.94349;-2.31931;-0.594752;0.454908;2.46454;-2.54666;-1.10124;-1.09793;272.058;-4.70836;1.51068;271.462;-0.187442;-1.80293;269.749;-4.34637;0.556787;314.244;1.91448;-1.28155;314.238;2.03601;-1.28146;349.472;-3.40069;-2.15609;268.349;0.272167;2.0921;269.273;0.842749;1.16214;270.361;0.225005;-1.29812;227.886;3.3604;-0.764498;227.9;2.44833;-0.763806;182.491;0.14432;-2.61704;273.375;-1.96525;0.0414626;271.782;-0.530264;2.37675;270.705;-0.0297317;-0.168293;0;21.0069;-16.5432;-18.3168;-13.2121;39.7625;-10.6418;16.7781;27.6532;-46.7683;4.11204;69.1876;-43.795;36.8009;-15.2977;-12.4754;6.81444;-18.876;-25.868;100.76;-24.8088;-60.6247;4.47156;-26.1575;-3.34108;5.34543;10.054;8.98259;-12.0948;18.7046;4.79717;-0.39087;0.235766;5.92674;6.63457;-18.0927;-5.28856;-15.8378;14.5404;-7.23226;-14.7151;4.79801;-16.4802;12.4831;-3.71176;-6.02103;0.556231;-0.12476;0.799525;0.606043;-0.410844;0.470478;0.495526;-0.531417;0.286035;0.320028;-0.551;0.308736;-0.653131;-0.268394;-0.633903;-0.6143;-0.316062;-0.488192;-0.543056;-0.309646;-0.553982;0.729278;-0.18708;0.614832;0.465848;-0.134652;0.836719;0.418552;-0.70068;0.296777;0.226756;-0.738437;0.233409;0.248849;-0.243844;0.0465104;-0.65146;-0.488427;-0.48446;-0.479584;-0.629435;-0.397547;-0.297618;-0.070132;-0.362928
0.04;-3.7403;-2.28143;1.62733;4.47743;3.27473;0.471811;0.1753;-0.716186;6.36422;7.64253;5.22524;7.63879;-3.65362;-0.236035;-42.5359;-44.2425;1.63171;1.03874;-5.57585;-0.448277;55.3479;44.311;4.34929;2.18294;1.50695;0.345616;1.75161;3.45408;-0.564745;-1.33874;-1.20242;-1.40423;-0.912123;-2.24887;-0.605543;0.457085;2.43064;-2.52637;-1.05032;-1.18187;272.067;-4.80411;1.47816;271.462;-0.31633;-1.75082;269.798;-4.10622;0.541675;314.559;1.76905;-1.31756;314.554;1.94423;-1.31765;349.318;-3.16538;-1.80509;268.087;0.305084;2.03871;269.306;0.84549;1.145;270.352;0.218436;-1.28171;227.974;3.22067;-0.75309;227.988;2.50471;-0.752598;182.335;0.15585;-2.72238;273.275;-1.93171;0.0786508;271.872;-0.534758;2.34156;270.714;-0.0297317;-0.183223;0;18.537;-9.84992;-15.5773;-2.48485;44.437;-16.9414;2.31245;44.5074;-16.4245;-1.09771;70.2964;-46.9581;23.2198;-7.97257;-18.2029;11.7178;-22.6219;-27.551;110.988;-23.5233;-63.7159;0.256701;-26.2181;-3.04761;-4.52704;16.3692;-6.33362;-62.621;18.5535;10.4095;0.912029;-22.1148;0.856085;8.19083;-9.29218;-6.47152;-14.5683;10.2475;-1.16649;-18.8537;15.2257;-3.26341;4.89337;-1.52837;1.15185;0.555497;-0.124821;0.800011;0.604085;-0.412245;0.470047;0.494237;-0.532447;0.28597;0.323446;-0.549901;0.307271;-0.652688;-0.267777;-0.635169;-0.614063;-0.317042;-0.486978;-0.542882;-0.309712;-0.552892;0.728599;-0.186651;0.615558;0.467564;-0.135325;0.835633;0.420431;-0.699863;0.2975;0.226578;-0.738576;0.233109;0.248737;-0.243793;0.0466343;-0.651277;-0.488916;-0.48385;-0.479881;-0.629058;-0.398151;-0.2975;-0.070133;-0.362995
0.05;-3.38738;-2.20212;1.57948;4.44146;3.19929;0.485639;0.236105;-0.549566;6.27049;7.63314;5.17327;7.63119;-3.56279;-0.171469;-42.7501;-44.1291;1.7625;1.08383;-5.06784;-0.424254;55.7427;44.0463;4.15015;1.99952;1.51615;0.288013;1.98468;3.30736;-0.514437;-1.30295;-1.4042;-1.24354;-0.921391;-2.19061;-0.594118;0.45128;2.39674;-2.52313;-1.02935;-1.23839;272.075;-4.89206;1.45419;271.454;-0.44017;-1.6974;269.848;-3.87411;0.518621;314.786;1.62641;-1.35668;314.78;1.86238;-1.35673;349.131;-2.87721;-1.46692;267.901;0.34603;2.02277;269.323;0.833157;1.1224;270.343;0.220078;-1.26894;228.092;3.0922;-0.743607;228.098;2.54292;-0.743332;182.185;0.160792;-2.79275;273.175;-1.88521;0.120968;271.935;-0.531762;2.32334;270.714;-0.0297317;-0.198152;0;12.6428;-3.10911;-12.9722;3.57576;33.3059;-22.2172;-13.2837;40.8754;-24.0026;-11.099;72.1543;-40.5272;-9.18935;-2.75416;-23.688;7.68139;-23.0725;-26.7019;107.527;-18.4314;-66.9271;-8.56221;-14.4495;-4.673;-12.0687;12.1277;1.13527;-91.0331;26.1985;0.47031;4.62529;-19.2385;7.24379;2.37534;-17.6011;1.60048;-13.722;19.9065;3.73278;-29.1235;7.4849;-3.04585;3.69499;1.31003;-5.54982;0.554836;-0.124823;0.800454;0.602462;-0.413178;0.470005;0.493317;-0.533175;0.286212;0.327232;-0.548987;0.305868;-0.652336;-0.267051;-0.636405;-0.61385;-0.318003;-0.485977;-0.542632;-0.309953;-0.551971;0.727946;-0.186229;0.616245;0.469202;-0.136055;0.834579;0.421779;-0.69914;0.297992;0.226512;-0.738744;0.232982;0.248668;-0.243724;0.046694;-0.651155;-0.489343;-0.483178;-0.480132;-0.628761;-0.398523;-0.297383;-0.070134;-0.363061
0.06;-3.05386;-2.11279;1.52821;4.41883;3.11696;0.517065;0.31955;-0.440703;6.17127;7.6374;5.12161;7.63639;-3.4613;-0.13146;-42.8884;-44.0416;1.86682;1.1263;-4.55443;-0.39556;56.0749;43.8216;3.97239;1.82184;1.53805;0.22751;2.0699;3.17929;-0.459261;-1.24747;-1.45949;-1.12759;-0.942777;-2.12843;-0.600465;0.465065;2.34948;-2.51339;-1.00539;-1.26914;272.092;-4.98123;1.43404;271.446;-0.55139;-1.63177;269.889;-3.64833;0.497311;314.934;1.4718;-1.38909;314.928;1.791;-1.38932;348.933;-2.55906;-1.14365;267.859;0.397413;2.02129;269.331;0.827676;1.10052;270.324;0.208582;-1.24524;228.194;2.99107;-0.723458;228.2;2.55032;-0.723157;182.058;0.158764;-2.83472;273.084;-1.83871;0.167133;271.962;-0.545244;2.30701;270.714;-0.0297317;-0.204938;0;27.108;-8.05519;-12.9722;8.98992;21.4735;-18.82;-28.9998;47.6433;-18.4286;-36.7122;62.3992;-20.7462;-7.27611;-7.71165;-19.1469;9.44326;-19.8424;-29.9619;100.341;-24.6374;-86.554;-13.8204;-15.3734;-7.1901;-7.04437;10.0383;5.57677;-111.573;13.477;-5.23612;5.92819;-12.8257;-0.592674;-0.0819083;-18.0927;6.95863;-18.6184;19.2487;4.7243;-39.0869;2.49497;-10.0622;4.19432;2.11061;-0.785351;0.554169;-0.124824;0.800887;0.601049;-0.41366;0.470304;0.49266;-0.533741;0.286648;0.33113;-0.548241;0.304456;-0.652074;-0.266555;-0.637364;-0.613671;-0.319043;-0.485248;-0.542347;-0.31027;-0.551259;0.727393;-0.185679;0.616853;0.470803;-0.13673;0.833564;0.422273;-0.698844;0.297874;0.226515;-0.738873;0.232863;0.248484;-0.243662;0.0468768;-0.651099;-0.489713;-0.48251;-0.480191;-0.628698;-0.398766;-0.297327;-0.0701352;-0.363067
0.07;-2.72441;-2.02202;1.46578;4.36452;3.03588;0.550586;0.390705;-0.364044;6.07592;7.63228;5.06573;7.63159;-3.37228;-0.115583;-42.9963;-44.0189;1.93429;1.15793;-4.04492;-0.38125;56.3566;43.6723;3.81513;1.65399;1.58725;0.149601;2.00829;3.04377;-0.395971;-1.2063;-1.33141;-1.02807;-0.968084;-2.06364;-0.587135;0.481753;2.32996;-2.5004;-1.01637;-1.29906;272.109;-5.05233;1.40752;271.437;-0.675903;-1.57377;269.947;-3.44037;0.467089;315.062;1.33946;-1.42725;315.056;1.72981;-1.42744;348.757;-2.20739;-0.858461;267.977;0.446387;2.03908;269.323;0.816713;1.09031;270.324;0.210224;-1.23613;228.238;2.90743;-0.700049;228.237;2.54354;-0.699844;181.954;0.150528;-2.84624;273.012;-1.80059;0.221419;271.989;-0.554231;2.29507;270.705;-0.0191132;-0.203581;0;21.6877;-10.8001;-10.1118;21.0707;0.949509;-26.0982;-35.2777;38.3951;-23.0005;-44.8143;61.7151;-12.8734;-16.3785;-8.03056;-22.6803;10.3848;-17.0845;-29.3554;96.7198;-22.8981;-82.2355;-10.5164;-19.6749;-13.0934;-4.84818;9.84979;11.8905;-104.774;18.1304;-11.9459;7.29623;-6.83721;-7.3755;10.5662;-13.8154;-0.904621;-16.5027;15.1636;-2.74126;-29.1746;-6.5253;-7.23389;-1.19838;-5.60403;-0.104714;0.553604;-0.124942;0.801231;0.599805;-0.414132;0.470591;0.491975;-0.534337;0.286884;0.334916;-0.547878;0.302932;-0.651765;-0.266431;-0.638032;-0.613573;-0.31991;-0.484779;-0.542022;-0.310686;-0.550751;0.726747;-0.185197;0.617546;0.472236;-0.137514;0.832592;0.421714;-0.699072;0.297135;0.226575;-0.738934;0.232923;0.24843;-0.243608;0.0468782;-0.651104;-0.490083;-0.481842;-0.480249;-0.628633;-0.398946;-0.297319;-0.0700723;-0.362996
0.08;-2.40797;-1.90978;1.40084;4.31759;2.9429;0.597097;0.437926;-0.352843;6.0086;7.63954;5.02819;7.63839;-3.30659;-0.137175;-43.0874;-44.0562;1.98255;1.16037;-3.55879;-0.372798;56.5852;43.5984;3.65617;1.49268;1.63549;0.071278;1.79063;2.91197;-0.334303;-1.15798;-1.0467;-0.9532;-0.986262;-2.01016;-0.557303;0.491185;2.31352;-2.49959;-1.02336;-1.30405;272.142;-5.11932;1.38049;271.429;-0.788469;-1.50313;270.014;-3.2328;0.42718;315.19;1.23937;-1.46806;315.175;1.67722;-1.46819;348.636;-1.85313;-0.605145;268.248;0.487332;2.04798;269.306;0.80164;1.07645;270.324;0.225005;-1.23248;228.231;2.85998;-0.664639;228.237;2.50718;-0.664426;181.868;0.151415;-2.80344;272.939;-1.75561;0.266301;271.989;-0.560223;2.28628;270.705;-0.0169895;-0.211724;0;17.6025;-18.0107;-6.00264;16.6465;-3.38902;-24.2196;-57.4173;37.175;-14.0602;-49.1005;76.0409;4.36089;-23.4372;-7.03519;-16.4681;-2.46103;-15.7979;-28.8551;97.2429;-24.466;-75.481;-13.0089;-8.91354;-16.3781;-22.2312;16.1336;9.73944;-93.2516;8.00761;-15.3948;-0.716594;2.16904;-4.01701;8.76418;-13.3237;-1.67007;-16.2005;5.46996;-0.408273;-32.4446;-19.6399;-3.48097;-4.39404;-6.91407;0;0.553056;-0.125126;0.801537;0.59873;-0.414698;0.470732;0.491099;-0.535106;0.286749;0.338334;-0.547817;0.301223;-0.651543;-0.266684;-0.638297;-0.613567;-0.32064;-0.484713;-0.54173;-0.311365;-0.550458;0.726182;-0.184643;0.618143;0.473647;-0.138371;0.831628;0.420191;-0.699932;0.295733;0.226644;-0.73902;0.232993;0.248481;-0.243476;0.0468762;-0.651095;-0.490381;-0.481226;-0.480204;-0.628654;-0.39902;-0.297247;-0.0700698;-0.362983
0.09;-2.10782;-1.81873;1.33374;4.27543;2.86433;0.62978;0.442778;-0.362294;5.99926;7.65149;5.03059;7.64998;-3.28575;-0.151994;-43.215;-44.1388;1.99864;1.14936;-3.11042;-0.386144;56.785;43.5984;3.53994;1.34939;1.63105;0.0306661;1.45899;2.75903;-0.249916;-1.10786;-0.637603;-0.90207;-0.973431;-1.97624;-0.536356;0.497714;2.29503;-2.49554;-1.02935;-1.26831;272.167;-5.18959;1.36443;271.429;-0.900194;-1.43706;270.08;-3.04114;0.403544;315.338;1.18989;-1.50814;315.332;1.6324;-1.50846;348.581;-1.50436;-0.397773;268.645;0.550758;2.02055;269.29;0.787936;1.05603;270.315;0.231575;-1.2343;228.172;2.81595;-0.628785;228.178;2.45357;-0.62856;181.81;0.139251;-2.72279;272.848;-1.70759;0.290666;271.953;-0.564717;2.27559;270.705;-0.0169895;-0.21851;0;21.7144;-17.3614;-9.40011;12.6465;4.06098;-11.1255;-64.7829;33.6171;3.71078;-55.3209;64.6168;19.9206;-5.89915;-19.6464;5.1407;-14.328;-26.8999;-16.3001;91.1833;-28.4992;-68.4681;-11.5681;-10.4282;-24.0084;-11.1156;16.7305;-7.11039;-56.4663;0.543913;-11.2561;-14.2016;-3.25357;3.35849;7.69938;-7.81723;5.77566;-25.2679;-11.0438;1.22482;-17.3719;-24.6938;-1.52292;-3.99459;-7.78742;-6.64931;0.552516;-0.125189;0.801856;0.597817;-0.415554;0.470489;0.489954;-0.536098;0.286147;0.34126;-0.548116;0.299388;-0.651221;-0.267227;-0.638403;-0.613625;-0.32137;-0.484833;-0.541355;-0.312154;-0.55045;0.725608;-0.184149;0.618732;0.474955;-0.139111;0.830698;0.418111;-0.701327;0.293532;0.226761;-0.739125;0.233048;0.248541;-0.243414;0.0469371;-0.650936;-0.490705;-0.480694;-0.479945;-0.628818;-0.398947;-0.297192;-0.0700711;-0.36299
