"Time,s","Lumbar Flexion,deg","Lumbar Lateral - RT,deg","Lumbar Axial - RT,deg","Thoracic Flexion,deg","Thoracic Lateral - RT,deg","Thoracic Axial - RT,deg","LT Ellbogen Flexion,deg","RT Ellbogen Flexion,deg","LT Shoulder Total Flexion,deg","RT Shoulder Total Flexion,deg","LT Schulter Flexion,deg","RT Schulter Flexion,deg","LT Schulter Abduktion,deg","RT Schulter Abduktion,deg","LT Shoulder Rotation - out,deg","RT Shoulder Rotation - out,deg","LT Wrist Extension,deg","RT Wrist Extension,deg","LT Wrist Radial,deg","RT Wrist Radial,deg","LT Hand Supination,deg","RT Hand Supination,deg","LT Hüfte Flexion,deg","RT Hüfte Flexion,deg","LT Hüfte Abduktion,deg","RT Hüfte Abduktion,deg","LT Hip Rotation - out,deg","RT Hip Rotation - out,deg","LT Knie Flexion,deg","RT Knie Flexion,deg","LT Knee rotation - out,deg","RT Knee rotation - out,deg","LT Knee abduction,deg","RT Knee abduction,deg","LT Sprunggelenk Dorsiflexion,deg","RT Sprunggelenk Dorsiflexion,deg","LT Ankle Inversion,deg","RT Ankle Inversion,deg","LT Ankle Abduction,deg","RT Ankle Abduction,deg","Upper spine course,deg","Upper spine pitch,deg","Upper spine roll,deg","Lower spine course,deg","Lower spine pitch,deg","Lower spine roll,deg","Becken course,deg","Becken pitch,deg","Becken roll,deg","LT Upper arm course,deg","LT Upper arm pitch,deg","LT Upper arm roll,deg","LT Forearm course,deg","LT Forearm pitch,deg","LT Forearm roll,deg","LT Hand course,deg","LT Hand pitch,deg","LT Hand roll,deg","LT Thigh course,deg","LT Thigh pitch,deg","LT Thigh roll,deg","LT Shank course,deg","LT Shank pitch,deg","LT Shank roll,deg","LT Foot course,deg","LT Foot pitch,deg","LT Foot roll,deg","RT Upper arm course,deg","RT Upper arm pitch,deg","RT Upper arm roll,deg","RT Forearm course,deg","RT Forearm pitch,deg","RT Forearm roll,deg","RT Hand course,deg","RT Hand pitch,deg","RT Hand roll,deg","RT Thigh course,deg","RT Thigh pitch,deg","RT Thigh roll,deg","RT Shank course,deg","RT Shank pitch,deg","RT Shank roll,deg","RT Foot course,deg","RT Foot pitch,deg","RT Foot roll,deg","Noraxon MyoMotion.Sync,An","Upper spine Accel Earth X,mG","Upper spine Accel Earth Y,mG","Upper spine Accel Earth Z,mG","LT Upper arm Accel Earth X,mG","LT Upper arm Accel Earth Y,mG","LT Upper arm Accel Earth Z,mG","LT Forearm Accel Earth X,mG","LT Forearm Accel Earth Y,mG","LT Forearm Accel Earth Z,mG","LT Hand Accel Earth X,mG","LT Hand Accel Earth Y,mG","LT Hand Accel Earth Z,mG","RT Upper arm Accel Earth X,mG","RT Upper arm Accel Earth Y,mG","RT Upper arm Accel Earth Z,mG","RT Forearm Accel Earth X,mG","RT Forearm Accel Earth Y,mG","RT Forearm Accel Earth Z,mG","RT Hand Accel Earth X,mG","RT Hand Accel Earth Y,mG","RT Hand Accel Earth Z,mG","Lower spine Accel Earth X,mG","Lower spine Accel Earth Y,mG","Lower spine Accel Earth Z,mG","Becken Accel Earth X,mG","Becken Accel Earth Y,mG","Becken Accel Earth Z,mG","LT Thigh Accel Earth X,mG","LT Thigh Accel Earth Y,mG","LT Thigh Accel Earth Z,mG","LT Shank Accel Earth X,mG","LT Shank Accel Earth Y,mG","LT Shank Accel Earth Z,mG","LT Foot Accel Earth X,mG","LT Foot Accel Earth Y,mG","LT Foot Accel Earth Z,mG","RT Thigh Accel Earth X,mG","RT Thigh Accel Earth Y,mG","RT Thigh Accel Earth Z,mG","RT Shank Accel Earth X,mG","RT Shank Accel Earth Y,mG","RT Shank Accel Earth Z,mG","RT Foot Accel Earth X,mG","RT Foot Accel Earth Y,mG","RT Foot Accel Earth Z,mG","Upper spine Rot X,","Upper spine Rot Y,","Upper spine Rot Z,","LT Upper arm Rot X,","LT Upper arm Rot Y,","LT Upper arm Rot Z,","LT Forearm Rot X,","LT Forearm Rot Y,","LT Forearm Rot Z,","LT Hand Rot X,","LT Hand Rot Y,","LT Hand Rot Z,","RT Upper arm Rot X,","RT Upper arm Rot Y,","RT Upper arm Rot Z,","RT Forearm Rot X,","RT Forearm Rot Y,","RT Forearm Rot Z,","RT Hand Rot X,","RT Hand Rot Y,","RT Hand Rot Z,","Lower spine Rot X,","Lower spine Rot Y,","Lower spine Rot Z,","Becken Rot X,","Becken Rot Y,","Becken Rot Z,","LT Thigh Rot X,","LT Thigh Rot Y,","LT Thigh Rot Z,","LT Shank Rot X,","LT Shank Rot Y,","LT Shank Rot Z,","LT Foot Rot X,","LT Foot Rot Y,","LT Foot Rot Z,","RT Thigh Rot X,","RT Thigh Rot Y,","RT Thigh Rot Z,","RT Shank Rot X,","RT Shank Rot Y,","RT Shank Rot Z,","RT Foot Rot X,","RT Foot Rot Y,","RT Foot Rot Z,"
0,2.9339,-1.44877,0.447495,-0.732501,-0.221371,-0.1709,0.546744,-0.0318097,2.80978,3.47189,2.72723,1.52528,0.677337,-3.12082,-42.7645,-36.076,-0.695768,1.26499,-1.0894,-0.760768,47.6423,40.7741,1.00037,-1.20706,0.326234,-0.184945,-0.336439,-4.15876,0.87981,0.322656,1.74051,5.91512,-0.919428,0.194466,-1.5382,0.286614,0.525515,-0.0768972,-3.01769,-1.24761,269.398,-0.63453,-1.75972,269.585,-1.36116,-1.54055,269.139,1.56042,-0.0810632,312.129,2.27116,0.625221,312.129,2.81698,0.625675,354.5,1.32415,1.11211,269.471,2.55931,0.260252,267.731,1.6602,-0.709905,270.767,0.159442,-1.22691,233.319,1.51963,0.575779,233.311,1.48739,0.575936,184.097,-0.0468789,-1.00131,264.983,0.360399,0.0780635,270.898,0.0494132,-0.111987,269.65,0.33353,-0.195333,0,4.57756,7.3676,-11.7102,14.8772,13.3066,5.4677,-1.68626,-1.18779,-0.874901,-5.01278,-8.36576,1.85018,-1.08759,0.363543,-9.69199,-10.2192,-19.1774,-2.30514,-14.6964,-5.3031,-1.54261,-11.9797,-4.01492,-10.3368,-13.4123,-3.31197,1.40558,16.2396,2.62674,2.681,0.84739,-16.6892,-0.95345,2.61653,-4.35891,-1.09023,-10.575,-5.06366,1.74572,0.521527,-9.44341,2.72954,-10.2125,-10.0484,-0.713136,0.577489,-0.133858,0.788989,0.602628,-0.405353,0.478721,0.430327,-0.579813,0.236405,0.33584,-0.570904,0.244098,-0.6638,-0.281329,-0.603676,-0.564777,-0.399794,-0.432693,-0.49387,-0.387906,-0.49558,0.777287,-0.17604,0.5692,0.513892,-0.132944,0.815305,0.423792,-0.71226,0.267899,0.235727,-0.745389,0.223702,0.2378,-0.250801,0.0412611,-0.626149,-0.526593,-0.453528,-0.468846,-0.635545,-0.405242,-0.296637,-0.072267,-0.370368
0.01,2.9173,-1.46134,0.452268,-0.725185,-0.208253,-0.165971,0.549699,-0.0277052,2.79189,3.46102,2.71201,1.51674,0.665057,-3.11233,-42.8168,-36.0646,-0.684807,1.26983,-1.0961,-0.758174,47.699,40.7604,1.00037,-1.1847,0.335473,-0.174508,-0.27969,-4.2203,0.861481,0.334249,1.66506,5.98151,-0.933396,0.186475,-1.54014,0.281227,0.530559,-0.0839798,-3.0071,-1.24992,269.406,-0.63545,-1.75565,269.594,-1.35507,-1.54952,269.131,1.5498,-0.0773333,312.187,2.26439,0.610585,312.196,2.81458,0.610594,354.5,1.32078,1.10154,269.41,2.5488,0.270725,267.74,1.66788,-0.711224,270.767,0.165275,-1.23439,233.335,1.50935,0.578819,233.335,1.48122,0.578807,184.097,-0.0512489,-0.998748,264.919,0.37135,0.070144,270.898,0.0494132,-0.111987,269.642,0.328696,-0.202227,0,19.345,0.0783787,-7.11707,11.9751,11.6846,7.07476,-6.00309,1.20084,8.21947,-6.69336,-8.14402,2.27714,4.02701,6.90732,-9.53566,-9.07562,-11.319,-3.82168,-21.8534,-16.6905,-8.15801,-9.16533,-0.802984,-7.97163,-4.56682,0.946276,-3.20647,6.89916,-8.30618,-3.96789,2.66323,-13.3207,0.817243,-7.10202,-12.7925,2.72558,-3.16035,-3.68266,-1.64303,-4.5199,-5.64152,3.69291,-3.20965,0.682903,1.0697,0.577483,-0.133857,0.788981,0.602343,-0.405733,0.478554,0.430323,-0.579868,0.236464,0.33577,-0.570949,0.244152,-0.66379,-0.281264,-0.603789,-0.564782,-0.399797,-0.432758,-0.493856,-0.387894,-0.495626,0.777312,-0.176093,0.569174,0.513826,-0.132882,0.815358,0.424099,-0.712021,0.268267,0.235667,-0.745394,0.223581,0.237859,-0.250798,0.0411995,-0.625834,-0.526889,-0.453337,-0.468846,-0.635545,-0.405242,-0.29658,-0.072329,-0.370373
0.02,2.90319,-1.46092,0.469273,-0.709661,-0.204317,-0.186922,0.544774,-0.0348881,2.79189,3.46863,2.71435,1.5305,0.65501,-3.11375,-42.8472,-36.0488,-0.68393,1.2679,-1.09387,-0.758174,47.7221,40.7543,0.999261,-1.17304,0.348753,-0.181605,-0.201323,-4.26543,0.850483,0.338113,1.59664,6.02285,-0.938326,0.195132,-1.54694,0.281227,0.541654,-0.07285,-3.02563,-1.24529,269.398,-0.646485,-1.75277,269.61,-1.34993,-1.55105,269.131,1.54041,-0.079074,312.216,2.26258,0.600452,312.216,2.80739,0.600811,354.5,1.32415,1.09098,269.332,2.53934,0.27858,267.731,1.67095,-0.707266,270.777,0.161387,-1.23938,233.343,1.51422,0.580556,233.343,1.47916,0.58072,184.103,-0.0496598,-0.994906,264.873,0.374337,0.0746695,270.888,0.0477093,-0.116135,269.65,0.326279,-0.195333,0,11.0493,8.15139,-9.89113,8.00566,19.8848,7.59198,-7.03733,-5.70399,7.5748,-5.33151,-8.78909,9.45015,16.6371,6.27112,-0.660028,-16.594,-3.80303,-3.57903,-8.76868,-6.85442,4.9838,-16.8494,-3.79083,-0.175201,-12.9245,-7.59511,1.66912,-4.98862,-2.27178,4.61133,0.726334,-22.9668,0.95345,-5.23307,-4.92746,0.908527,1.33707,2.85406,-7.29096,2.78148,-3.92453,-3.21123,-4.08501,-8.58507,-6.65593,0.57742,-0.133795,0.789038,0.60222,-0.405915,0.478492,0.430314,-0.579978,0.236581,0.335718,-0.571026,0.244159,-0.663849,-0.281202,-0.603788,-0.564802,-0.399811,-0.432773,-0.493874,-0.387908,-0.495644,0.777313,-0.176215,0.569114,0.513755,-0.132879,0.815404,0.424531,-0.711723,0.268697,0.235732,-0.745346,0.223646,0.237869,-0.250871,0.0411403,-0.625653,-0.527136,-0.453156,-0.468798,-0.635563,-0.405254,-0.296635,-0.0723277,-0.370367
0.03,2.89239,-1.45673,0.471659,-0.702701,-0.19743,-0.188566,0.546744,-0.0277052,2.7814,3.46211,2.70264,1.52481,0.658638,-3.1095,-42.8337,-36.042,-0.687438,1.27394,-1.10032,-0.763363,47.7137,40.7452,0.989246,-1.17401,0.377046,-0.18244,-0.122955,-4.28868,0.833987,0.318792,1.53259,6.04289,-0.953937,0.198462,-1.55277,0.275839,0.549723,-0.0627319,-3.0455,-1.24992,269.406,-0.647405,-1.7487,269.61,-1.34431,-1.55387,269.139,1.5358,-0.0860364,312.206,2.24769,0.597075,312.206,2.79421,0.597143,354.5,1.31402,1.07249,269.262,2.52463,0.296384,267.723,1.67249,-0.702648,270.787,0.157498,-1.24437,233.359,1.50881,0.584464,233.359,1.48122,0.584547,184.103,-0.0536326,-0.993626,264.845,0.368364,0.0690127,270.888,0.0630445,-0.123601,269.642,0.335947,-0.195333,0,7.52403,-1.13649,-3.79729,12.0085,8.02,1.5147,-13.3552,-5.67788,8.49575,-5.59229,-4.33407,3.64343,9.6707,8.37967,-4.2207,-14.6232,-5.31704,-3.78124,-14.5872,-7.83363,-3.67852,-16.8494,-2.09149,-8.76003,-5.14321,0.771962,-1.22988,-14.0106,-8.44817,-4.93305,9.32129,-15.4643,-4.90346,-4.67238,-9.47589,0.363411,2.18793,3.22233,-2.77262,-3.99837,4.16982,-6.58302,-5.54394,-2.04871,-3.32797,0.577414,-0.133794,0.789031,0.60216,-0.405856,0.478615,0.430269,-0.58,0.236712,0.335588,-0.571074,0.244275,-0.663863,-0.281147,-0.603862,-0.564803,-0.399873,-0.432713,-0.493859,-0.387897,-0.49569,0.777331,-0.176281,0.569066,0.513706,-0.132943,0.815423,0.424894,-0.711411,0.269183,0.235797,-0.745298,0.223711,0.237866,-0.250928,0.0410788,-0.625525,-0.527253,-0.453152,-0.468778,-0.635475,-0.405298,-0.296643,-0.0722686,-0.370316
0.04,2.87662,-1.46092,0.473449,-0.695564,-0.189231,-0.199658,0.543789,-0.0307836,2.78325,3.45939,2.70322,1.52291,0.661429,-3.10809,-42.8016,-36.0149,-0.698398,1.27661,-1.1028,-0.762786,47.6675,40.7117,0.985908,-1.16721,0.387439,-0.186615,-0.0783672,-4.28731,0.81749,0.311064,1.50715,6.04415,-0.967084,0.202458,-1.5586,0.270452,0.541654,-0.0667791,-3.06139,-1.25686,269.398,-0.648784,-1.74336,269.618,-1.33823,-1.55669,269.139,1.52553,-0.0845445,312.168,2.24227,0.601578,312.177,2.78583,0.601626,354.511,1.30968,1.06192,269.218,2.51098,0.306333,267.706,1.67556,-0.704627,270.787,0.153609,-1.23938,233.375,1.50719,0.590543,233.375,1.47711,0.590287,184.097,-0.0540299,-0.988504,264.855,0.365377,0.0752351,270.898,0.0681562,-0.120282,269.642,0.335947,-0.195333,0,14.8902,-8.24283,-1.91001,10.9411,17.7221,-6.59449,-14.1421,-4.7903,1.19723,-3.47707,-7.45863,-0.483893,6.23158,11.3607,-9.62251,-16.886,-10.0573,-5.86395,-13.2213,-9.71502,-4.39049,-11.7761,1.77404,-4.52602,-6.71722,5.0302,-5.18306,-23.7756,-11.7138,-7.82853,-1.33161,-11.024,-0.817243,-2.99032,-2.36897,1.27194,-1.82328,7.82566,-4.31296,-4.17221,-4.78302,-3.05067,-9.04538,-6.92659,-1.9017,0.577419,-0.133734,0.789037,0.602281,-0.405611,0.478798,0.430258,-0.580046,0.236828,0.335468,-0.571138,0.244277,-0.663912,-0.281081,-0.603912,-0.564728,-0.399924,-0.432702,-0.493816,-0.387972,-0.495647,0.77735,-0.176346,0.569019,0.513628,-0.132939,0.815457,0.425058,-0.711258,0.269476,0.235909,-0.745266,0.223763,0.237809,-0.250932,0.0410794,-0.625576,-0.527244,-0.453144,-0.468844,-0.635421,-0.405302,-0.296643,-0.0722686,-0.370316
0.05,2.85504,-1.45673,0.471958,-0.694136,-0.18464,-0.194317,0.546744,-0.0328358,2.76659,3.45123,2.68507,1.51437,0.665616,-3.10243,-42.7544,-35.9991,-0.704974,1.27128,-1.10653,-0.76048,47.6213,40.6828,0.991472,-1.16624,0.39841,-0.185362,-0.0756649,-4.26269,0.815658,0.303336,1.50803,6.02786,-0.979409,0.199128,-1.5518,0.268297,0.543671,-0.0748736,-3.06139,-1.26379,269.406,-0.640508,-1.73673,269.618,-1.3284,-1.55464,269.148,1.51384,-0.0867824,312.129,2.22828,0.600828,312.129,2.77504,0.600811,354.522,1.30245,1.04739,269.218,2.50467,0.315235,267.706,1.67095,-0.708585,270.787,0.157498,-1.24437,233.399,1.50827,0.591846,233.399,1.47505,0.591722,184.09,-0.0492625,-0.984663,264.882,0.35343,0.0724068,270.907,0.0630445,-0.121112,269.642,0.328696,-0.202227,0,3.68309,-4.71579,-5.57087,11.3414,-4.23528,-3.0294,-4.60911,4.67283,2.46354,3.04244,-2.17711,-1.30936,-1.67547,7.12544,-6.91292,-18.5649,-16.2395,-9.24078,-15.3793,-7.06347,-0.266989,-16.3309,-8.8515,-1.57681,-6.93891,-0.473138,-2.67938,-30.887,-9.1581,3.53893,1.21056,-8.42115,-0.95345,-0.186895,-12.4134,5.08775,-4.98362,-0.644466,-1.64303,-4.86758,-4.53774,-1.60561,-3.79322,-0.975576,1.66398,0.577481,-0.133734,0.788978,0.602346,-0.405369,0.479044,0.430142,-0.580054,0.236831,0.335343,-0.571194,0.244335,-0.663972,-0.280958,-0.603972,-0.564688,-0.4,-0.432657,-0.493819,-0.388036,-0.495589,0.777401,-0.176344,0.568951,0.513538,-0.132947,0.815509,0.42502,-0.711235,0.269551,0.235918,-0.745292,0.223771,0.237866,-0.250928,0.0410788,-0.625659,-0.527141,-0.453282,-0.468893,-0.635405,-0.405353,-0.29658,-0.072329,-0.370373
0.06,2.84092,-1.45631,0.488962,-0.686999,-0.173817,-0.209517,0.530982,-0.0328358,2.77769,3.44308,2.69795,1.52528,0.661429,-3.08781,-42.7038,-35.9832,-0.720319,1.26015,-1.10429,-0.761633,47.575,40.6538,0.999261,-1.16915,0.400142,-0.189955,-0.124307,-4.20662,0.813825,0.303336,1.56505,5.98527,-0.978587,0.201792,-1.55277,0.284459,0.549723,-0.0667791,-3.08522,-1.27536,269.406,-0.643267,-1.72732,269.635,-1.32326,-1.55618,269.139,1.50445,-0.0887717,312.081,2.2328,0.609459,312.081,2.76306,0.609779,354.522,1.29955,1.03815,269.262,2.50257,0.316806,267.697,1.67095,-0.707926,270.796,0.155553,-1.24935,233.415,1.51152,0.583161,233.415,1.47916,0.583112,184.077,-0.0460843,-0.985943,264.937,0.342479,0.0763665,270.926,0.0511171,-0.121112,269.65,0.33353,-0.195333,0,9.97943,-9.11806,-6.84421,0.933994,-1.14142,5.76325,-6.34034,2.88462,2.50958,-3.7958,-2.84234,10.3041,6.40794,-4.70788,5.00232,-14.7448,-5.22692,-5.78307,-5.16287,-6.56836,3.23354,-11.0725,-11.0177,-3.27041,3.21451,-4.80609,-1.75697,-24.5185,-8.0932,-5.57649,-1.45267,-14.3925,-3.67759,2.61653,-1.13711,0.181705,-10.6966,0.2762,-5.44255,-7.30138,-12.3868,1.76618,-1.75072,-6.14613,-1.42627,0.57748,-0.133673,0.788977,0.602577,-0.405055,0.479217,0.429951,-0.580166,0.236766,0.335298,-0.571222,0.244408,-0.66403,-0.280774,-0.60403,-0.564669,-0.400047,-0.432581,-0.493804,-0.388085,-0.495513,0.777402,-0.176466,0.56889,0.513468,-0.132945,0.815555,0.42471,-0.71141,0.269365,0.235972,-0.745271,0.223826,0.237864,-0.250987,0.0409563,-0.625904,-0.526897,-0.453466,-0.468956,-0.635407,-0.405415,-0.296637,-0.072267,-0.370368
0.07,2.82515,-1.445,0.505072,-0.680039,-0.166602,-0.227183,0.522116,-0.0318097,2.77646,3.42568,2.69854,1.52006,0.655289,-3.07131,-42.6616,-35.9618,-0.723388,1.25459,-1.09809,-0.762498,47.5351,40.6279,0.991472,-1.17207,0.38513,-0.183275,-0.201323,-4.13141,0.795495,0.295607,1.64839,5.91261,-0.963797,0.195132,-1.54694,0.284459,0.553758,-0.0667791,-3.09581,-1.27536,269.406,-0.637749,-1.70989,269.652,-1.31062,-1.54619,269.139,1.50073,-0.0895177,312.033,2.22964,0.619967,312.042,2.75228,0.620376,354.511,1.28942,1.04079,269.341,2.49101,0.304762,267.688,1.6771,-0.707266,270.806,0.16722,-1.25185,233.439,1.51206,0.584464,233.44,1.48019,0.584547,184.071,-0.041317,-0.982102,265.011,0.334514,0.0695784,270.926,0.0511171,-0.121112,269.65,0.33353,-0.195333,0,5.61233,-6.13967,-4.86598,-1.9347,-6.42801,1.81025,-4.04703,-0.95284,2.25632,-8.75063,-3.76963,2.41946,1.76365,5.27138,-3.43909,-6.71548,-14.0766,1.96139,-11.3911,-10.5842,1.66127,-18.2751,-3.24929,1.83961,-4.94369,-7.84413,0.614939,-6.58074,-8.44817,-3.64617,-0.605279,-5.05269,-3.67759,-3.36411,-11.5606,-3.99752,-17.0173,1.47306,-3.08069,-6.08448,-15.2076,2.0873,-9.92073,-0.682903,-7.36907,0.577553,-0.133554,0.788931,0.602752,-0.404744,0.479394,0.429776,-0.580237,0.236709,0.335291,-0.571148,0.244464,-0.66409,-0.280651,-0.60409,-0.56467,-0.400109,-0.432521,-0.493807,-0.388149,-0.495455,0.777452,-0.176524,0.56876,0.513442,-0.132938,0.815575,0.424221,-0.711776,0.26906,0.23604,-0.745234,0.223833,0.237926,-0.250927,0.0408954,-0.626191,-0.526516,-0.453758,-0.468956,-0.635407,-0.405415,-0.296637,-0.072267,-0.370368
0.08,2.80979,-1.43829,0.512232,-0.676114,-0.170538,-0.236631,0.506354,-0.0153918,2.76782,3.42187,2.69151,1.52528,0.64608,-3.06471,-42.6059,-35.9674,-0.713304,1.25096,-1.08046,-0.764516,47.4868,40.6081,1.00482,-1.16818,0.362611,-0.170333,-0.289148,-4.06987,0.791829,0.282083,1.75016,5.8362,-0.945721,0.19047,-1.55083,0.279072,0.550732,-0.0607083,-3.10111,-1.26495,269.414,-0.638669,-1.70593,269.668,-1.30735,-1.53824,269.148,1.48833,-0.0880257,311.985,2.22828,0.608709,311.984,2.7343,0.608963,354.511,1.28942,1.04079,269.437,2.49207,0.286958,267.68,1.68017,-0.710565,270.806,0.16722,-1.25185,233.439,1.51422,0.579687,233.44,1.49869,0.579763,184.052,-0.0317823,-0.994906,265.085,0.324558,0.0593962,270.916,0.0562289,-0.126089,269.65,0.331113,-0.193035,0,0.912004,-11.7699,4.59312,2.90205,-11.204,-3.80522,-2.33828,-2.36252,-4.02915,-10.2863,-2.31822,-0.683143,3.73307,4.39887,-2.22325,-11.6548,-20.2768,1.19301,-7.75796,-5.94123,7.53504,-16.8309,0.373481,1.0512,-5.91913,-2.68942,1.01026,-1.59211,-13.2757,-3.53893,-3.87378,-10.1054,-3.26897,0.186895,-3.97988,0.181705,-27.9569,-6.72086,4.41565,-4.34606,-14.5944,2.72954,-7.29466,-2.24382,-4.15996,0.577547,-0.133552,0.788923,0.602876,-0.404562,0.47964,0.429593,-0.580237,0.236709,0.335291,-0.571148,0.244464,-0.664101,-0.280595,-0.6041,-0.564675,-0.400113,-0.432342,-0.493816,-0.388155,-0.495281,0.777452,-0.176585,0.568699,0.513345,-0.132945,0.815615,0.423672,-0.712203,0.268572,0.236098,-0.745223,0.223829,0.237926,-0.250927,0.0408954,-0.626441,-0.526154,-0.454067,-0.468895,-0.635407,-0.405415,-0.296652,-0.0722709,-0.370388
0.09,2.80024,-1.4186,0.519989,-0.675935,-0.174473,-0.236221,0.507339,-0.0307836,2.75795,3.41752,2.68507,1.53288,0.631846,-3.05622,-42.5655,-35.9719,-0.715496,1.24032,-1.07823,-0.760768,47.4511,40.6096,1.00594,-1.16624,0.334895,-0.156974,-0.386431,-4.00696,0.786331,0.266626,1.83613,5.77232,-0.921071,0.19047,-1.55083,0.266142,0.550732,-0.0505903,-3.10111,-1.25339,269.406,-0.633151,-1.6885,269.66,-1.30173,-1.51698,269.139,1.48443,-0.0867824,311.936,2.22557,0.609084,311.946,2.7331,0.608963,354.5,1.29087,1.04079,269.524,2.48891,0.264965,267.68,1.68017,-0.710565,270.806,0.16722,-1.25185,233.431,1.52936,0.578819,233.432,1.49869,0.578807,184.045,-0.021453,-0.991065,265.131,0.322567,0.0475169,270.907,0.0698601,-0.136873,269.65,0.331113,-0.193035,0,8.26065,-5.2775,-1.61441,-0.233499,-11.9549,-0.129304,-2.78795,6.0303,-1.7498,-9.76478,8.76893,6.63218,0.264548,-0.25448,-1.02478,-12.555,-17.0506,6.26836,-13.6038,-0.561116,6.40775,-4.40676,-7.3389,2.54041,-5.63093,-4.43256,6.50078,7.21758,-3.19469,1.6086,-6.53701,-14.6987,-5.31208,-0.747581,-8.90734,4.36093,-30.5095,-2.85406,1.64303,-2.95532,0.73585,3.37179,-2.33429,0.0975576,-3.44682,0.577619,-0.133433,0.788878,0.603015,-0.404329,0.479836,0.429532,-0.580237,0.236649,0.33534,-0.571128,0.244516,-0.66417,-0.280598,-0.603985,-0.564615,-0.400236,-0.432221,-0.493865,-0.388207,-0.495208,0.777501,-0.176461,0.568629,0.513331,-0.13288,0.815653,0.423178,-0.712621,0.268141,0.236098,-0.745223,0.223829,0.237926,-0.250927,0.0408954,-0.626624,-0.525849,-0.454311,-0.468791,-0.635371,-0.405431,-0.296652,-0.0722709,-0.370388
