MR32CSV
Name;01_Gang_20_05
Frequency;100
Date;17-08-2016 12:55:30
"Time,s";"Lumbar Flexion,deg";"Lumbar Lateral - RT,deg";"Lumbar Axial - RT,deg";"Thoracic Flexion,deg";"Thoracic Lateral - RT,deg";"Thoracic Axial - RT,deg";"LT Ellbogen Flexion,deg";"RT Ellbogen Flexion,deg";"LT Shoulder Total Flexion,deg";"RT Shoulder Total Flexion,deg";"LT Schulter Flexion,deg";"RT Schulter Flexion,deg";"LT Schulter Abduktion,deg";"RT Schulter Abduktion,deg";"LT Shoulder Rotation - out,deg";"RT Shoulder Rotation - out,deg";"LT Wrist Extension,deg";"RT Wrist Extension,deg";"LT Wrist Radial,deg";"RT Wrist Radial,deg";"LT Hand Supination,deg";"RT Hand Supination,deg";"LT Hüfte Flexion,deg";"RT Hüfte Flexion,deg";"LT Hüfte Abduktion,deg";"RT Hüfte Abduktion,deg";"LT Hip Rotation - out,deg";"RT Hip Rotation - out,deg";"LT Knie Flexion,deg";"RT Knie Flexion,deg";"LT Knee rotation - out,deg";"RT Knee rotation - out,deg";"LT Knee abduction,deg";"RT Knee abduction,deg";"LT Sprunggelenk Dorsiflexion,deg";"RT Sprunggelenk Dorsiflexion,deg";"LT Ankle Inversion,deg";"RT Ankle Inversion,deg";"LT Ankle Abduction,deg";"RT Ankle Abduction,deg";"Upper spine course,deg";"Upper spine pitch,deg";"Upper spine roll,deg";"Lower spine course,deg";"Lower spine pitch,deg";"Lower spine roll,deg";"Becken course,deg";"Becken pitch,deg";"Becken roll,deg";"LT Upper arm course,deg";"LT Upper arm pitch,deg";"LT Upper arm roll,deg";"LT Forearm course,deg";"LT Forearm pitch,deg";"LT Forearm roll,deg";"LT Hand course,deg";"LT Hand pitch,deg";"LT Hand roll,deg";"LT Thigh course,deg";"LT Thigh pitch,deg";"LT Thigh roll,deg";"LT Shank course,deg";"LT Shank pitch,deg";"LT Shank roll,deg";"LT Foot course,deg";"LT Foot pitch,deg";"LT Foot roll,deg";"RT Upper arm course,deg";"RT Upper arm pitch,deg";"RT Upper arm roll,deg";"RT Forearm course,deg";"RT Forearm pitch,deg";"RT Forearm roll,deg";"RT Hand course,deg";"RT Hand pitch,deg";"RT Hand roll,deg";"RT Thigh course,deg";"RT Thigh pitch,deg";"RT Thigh roll,deg";"RT Shank course,deg";"RT Shank pitch,deg";"RT Shank roll,deg";"RT Foot course,deg";"RT Foot pitch,deg";"RT Foot roll,deg";"Noraxon MyoMotion.Sync,An";"Upper spine Accel Earth X,mG";"Upper spine Accel Earth Y,mG";"Upper spine Accel Earth Z,mG";"LT Upper arm Accel Earth X,mG";"LT Upper arm Accel Earth Y,mG";"LT Upper arm Accel Earth Z,mG";"LT Forearm Accel Earth X,mG";"LT Forearm Accel Earth Y,mG";"LT Forearm Accel Earth Z,mG";"LT Hand Accel Earth X,mG";"LT Hand Accel Earth Y,mG";"LT Hand Accel Earth Z,mG";"RT Upper arm Accel Earth X,mG";"RT Upper arm Accel Earth Y,mG";"RT Upper arm Accel Earth Z,mG";"RT Forearm Accel Earth X,mG";"RT Forearm Accel Earth Y,mG";"RT Forearm Accel Earth Z,mG";"RT Hand Accel Earth X,mG";"RT Hand Accel Earth Y,mG";"RT Hand Accel Earth Z,mG";"Lower spine Accel Earth X,mG";"Lower spine Accel Earth Y,mG";"Lower spine Accel Earth Z,mG";"Becken Accel Earth X,mG";"Becken Accel Earth Y,mG";"Becken Accel Earth Z,mG";"LT Thigh Accel Earth X,mG";"LT Thigh Accel Earth Y,mG";"LT Thigh Accel Earth Z,mG";"LT Shank Accel Earth X,mG";"LT Shank Accel Earth Y,mG";"LT Shank Accel Earth Z,mG";"LT Foot Accel Earth X,mG";"LT Foot Accel Earth Y,mG";"LT Foot Accel Earth Z,mG";"RT Thigh Accel Earth X,mG";"RT Thigh Accel Earth Y,mG";"RT Thigh Accel Earth Z,mG";"RT Shank Accel Earth X,mG";"RT Shank Accel Earth Y,mG";"RT Shank Accel Earth Z,mG";"RT Foot Accel Earth X,mG";"RT Foot Accel Earth Y,mG";"RT Foot Accel Earth Z,mG";"Upper spine Rot X,";"Upper spine Rot Y,";"Upper spine Rot Z,";"LT Upper arm Rot X,";"LT Upper arm Rot Y,";"LT Upper arm Rot Z,";"LT Forearm Rot X,";"LT Forearm Rot Y,";"LT Forearm Rot Z,";"LT Hand Rot X,";"LT Hand Rot Y,";"LT Hand Rot Z,";"RT Upper arm Rot X,";"RT Upper arm Rot Y,";"RT Upper arm Rot Z,";"RT Forearm Rot X,";"RT Forearm Rot Y,";"RT Forearm Rot Z,";"RT Hand Rot X,";"RT Hand Rot Y,";"RT Hand Rot Z,";"Lower spine Rot X,";"Lower spine Rot Y,";"Lower spine Rot Z,";"Becken Rot X,";"Becken Rot Y,";"Becken Rot Z,";"LT Thigh Rot X,";"LT Thigh Rot Y,";"LT Thigh Rot Z,";"LT Shank Rot X,";"LT Shank Rot Y,";"LT Shank Rot Z,";"LT Foot Rot X,";"LT Foot Rot Y,";"LT Foot Rot Z,";"RT Thigh Rot X,";"RT Thigh Rot Y,";"RT Thigh Rot Z,";"RT Shank Rot X,";"RT Shank Rot Y,";"RT Shank Rot Z,";"RT Foot Rot X,";"RT Foot Rot Y,";"RT Foot Rot Z,"
0.00;3.3333;-2.28741;1.48901;0.0511839;2.51343;0.199274;-0.0400407;0.164986;6.70136;1.74912;3.97455;1.31681;-5.41295;1.15222;-36.1706;-39.3063;10.3172;1.75695;0.711043;0.776703;67.9105;40.585;3.69106;-11.9147;0.832838;0.891409;2.52568;-3.87324;-3.43532;8.67766;0.558777;19.7221;-1.9125;4.86588;-7.27439;-14.6744;0.758544;19.7844;-8.68517;-13.5577;276.871;-3.78607;0.261028;276.664;-3.73392;-2.23924;275.186;-0.457584;0.145501;312.766;3.17012;-4.05233;312.77;3.13063;-4.05202;334.745;1.20148;7.24151;272.668;3.27348;0.835072;272.149;6.69811;-1.13839;280.979;-0.398074;-1.96164;237.517;-2.47465;0.875796;237.52;-2.31045;0.876314;188.083;-1.66613;0.592638;271.188;-12.3933;0.107916;291.904;-18.2016;-11.7901;279.326;-34.6288;15.4179;0;-4.43232;5.23677;-2.38591;-8.94167;-18.8118;-11.6063;-5.64548;-12.6133;-6.62054;6.23557;-19.3106;-7.67907;13.6306;12.0976;2.11816;5.67501;-3.74828;1.66867;8.17018;-5.06782;0.545606;5.69335;-11.0904;1.76917;-5.57845;12.2404;-11.3589;38.8425;4.97255;-11.231;18.9911;13.0081;3.88879;1.35943;5.71472;-0.336419;1.30437;-15.5046;8.52043;10.7403;-4.7829;6.5415;7.07304;1.73469;4.01127;0.549659;-0.145884;0.797784;0.606374;-0.427648;0.475198;0.512183;-0.519141;0.308433;0.426789;-0.467625;0.332605;-0.645318;-0.307704;-0.600453;-0.581272;-0.38076;-0.467801;-0.513328;-0.376481;-0.52462;0.771222;-0.219861;0.55777;0.480855;-0.12647;0.819492;0.436356;-0.658349;0.231515;0.239575;-0.725622;0.180002;0.226507;-0.265387;-0.0186162;-0.619776;-0.493734;-0.549217;-0.496378;-0.63677;-0.526104;-0.453945;-0.293108;-0.472562
0.01;3.29859;-2.27917;1.48574;0.0611512;2.49761;0.192823;-0.0383723;0.163611;6.67228;1.74473;3.9654;1.30862;-5.38335;1.15423;-36.2502;-39.3255;10.3263;1.7655;0.695304;0.7863;67.9198;40.6249;3.6957;-11.9022;0.827331;0.901609;2.53133;-3.90114;-3.43145;8.69711;0.553613;19.7073;-1.9018;4.87121;-7.26987;-14.6762;0.763669;19.8122;-8.68517;-13.5233;276.862;-3.76424;0.263821;276.664;-3.70254;-2.22102;275.186;-0.459766;0.154796;312.838;3.16699;-4.0144;312.842;3.1288;-4.01463;334.799;1.17064;7.27867;272.659;3.27591;0.838157;272.158;6.69811;-1.12405;280.979;-0.396012;-1.95257;237.49;-2.46338;0.868739;237.493;-2.2995;0.868872;188.102;-1.66613;0.566253;271.16;-12.3836;0.113232;291.865;-18.213;-11.7882;279.326;-34.6387;15.4267;0;-1.55131;3.00211;4.69725;-6.33368;-3.98699;-6.07463;-3.47919;-4.51675;0.247828;8.28161;-23.7352;-1.86969;18.2296;16.5235;-4.51666;4.00822;-0.638596;3.40686;7.79143;-4.64155;3.72831;3.77559;-8.97414;-2.57334;1.782;1.73708;0.0607428;37.6796;0.77696;-12.6349;22.1562;13.4645;-6.58103;-1.86922;9.25241;8.41047;5.47835;-8.54333;14.2524;15.9795;-3.58718;4.82005;-0.471536;0.788498;-5.27799;0.549821;-0.145878;0.797692;0.606246;-0.427705;0.474889;0.511997;-0.51926;0.308187;0.426458;-0.467535;0.332219;-0.645284;-0.30781;-0.6003;-0.581204;-0.380694;-0.467734;-0.513402;-0.376247;-0.524633;0.771401;-0.219799;0.557523;0.48085;-0.126408;0.819484;0.436374;-0.658315;0.231524;0.239516;-0.725568;0.180065;0.226453;-0.265334;-0.0186167;-0.619713;-0.493854;-0.549093;-0.496132;-0.637012;-0.525981;-0.454005;-0.293168;-0.472561
0.02;3.27424;-2.26452;1.4628;0.0536084;2.48946;0.199274;-0.0200204;0.158112;6.64064;1.72807;3.94076;1.29298;-5.36147;1.14753;-36.3382;-39.3075;10.3477;1.77053;0.663825;0.786899;67.9633;40.6162;3.70034;-11.8959;0.824883;0.912943;2.5949;-3.93538;-3.4179;8.70792;0.528825;19.6831;-1.90638;4.86908;-7.26715;-14.6833;0.741118;19.8352;-8.70496;-13.4836;276.854;-3.73013;0.270696;276.656;-3.67546;-2.20579;275.194;-0.456337;0.153008;312.931;3.16386;-3.97993;312.926;3.14346;-3.98012;334.843;1.1398;7.32457;272.605;3.28439;0.82993;272.131;6.69126;-1.13453;280.969;-0.396012;-1.94123;237.508;-2.44084;0.866622;237.511;-2.28307;0.867012;188.102;-1.65985;0.547987;271.141;-12.3738;0.106853;291.817;-18.2168;-11.7863;279.326;-34.6486;15.4289;0;1.85603;6.8394;-5.21917;-13.5367;3.5939;-4.17418;1.83806;-3.09926;-9.24044;9.54821;-22.0104;-4.00647;28.2586;7.76999;5.54459;8.96889;-0.944011;-5.66651;7.19625;6.44134;1.13668;8.45014;-6.40244;-3.69917;-5.65593;-0.646355;0.607428;33.4929;7.925;-7.01939;-13.5399;-10.726;-12.8629;-1.86922;1.90491;-2.01851;0;-5.61645;11.154;24.8861;-0.298931;12.3944;4.00806;-8.04268;-2.53344;0.550078;-0.145882;0.797528;0.606048;-0.427878;0.474511;0.511997;-0.519261;0.307943;0.426241;-0.467321;0.331934;-0.645427;-0.307698;-0.600197;-0.581155;-0.380702;-0.467561;-0.513469;-0.376129;-0.524579;0.771575;-0.219674;0.557333;0.480862;-0.126472;0.819444;0.436735;-0.658123;0.231704;0.239702;-0.725576;0.180188;0.226386;-0.265266;-0.0185552;-0.61961;-0.49393;-0.549048;-0.495878;-0.637244;-0.525848;-0.454016;-0.293237;-0.472572
0.03;3.24212;-2.2453;1.45232;0.0544165;2.47652;0.192823;-0.0100102;0.149863;6.61241;1.70087;3.914;1.27659;-5.34666;1.12541;-36.424;-39.2715;10.3879;1.79519;0.633736;0.791698;68.013;40.6006;3.68874;-11.9009;0.81754;0.926544;2.68954;-3.95568;-3.41015;8.69063;0.468919;19.6643;-1.91937;4.86055;-7.26625;-14.7106;0.702166;19.8563;-8.73465;-13.4565;276.845;-3.6992;0.276282;276.656;-3.64407;-2.18756;275.212;-0.456025;0.150506;313.014;3.16177;-3.95694;313.009;3.15079;-3.95712;334.865;1.1021;7.37266;272.525;3.2747;0.815532;272.105;6.67584;-1.15438;280.979;-0.408387;-1.92536;237.535;-2.41309;0.877913;237.538;-2.26254;0.878175;188.122;-1.65436;0.521603;271.123;-12.3803;0.0951577;291.788;-18.2092;-11.7788;279.326;-34.661;15.4422;0;-1.85603;1.03833;-1.30479;-10.6182;20.4965;-4.03844;-0.525161;5.57386;-3.5758;11.0097;-3.48716;-2.73775;28.314;16.2776;-2.5231;11.0325;-0.27765;-4.17166;8.76536;-3.57589;-2.27336;-0.149825;-13.4478;2.73417;9.14246;7.10991;-9.11142;23.9568;-0.77696;-2.40665;-10.0231;-13.4645;0;-5.43772;-3.26556;3.70061;9.91321;-1.50299;10.8442;28.0296;8.66901;9.98439;0;-4.41559;-2.1112;0.550309;-0.145878;0.797386;0.605813;-0.428128;0.474152;0.512049;-0.51919;0.307876;0.42605;-0.467007;0.331745;-0.645669;-0.307575;-0.600073;-0.58109;-0.38076;-0.467313;-0.513589;-0.375883;-0.524576;0.771754;-0.219612;0.557086;0.48085;-0.12653;0.819423;0.437232;-0.657893;0.232137;0.239875;-0.725668;0.180303;0.226212;-0.265277;-0.018556;-0.619485;-0.493989;-0.549107;-0.495775;-0.637328;-0.525746;-0.45413;-0.293293;-0.472625
0.04;3.20948;-2.23615;1.43856;0.0549553;2.45734;0.190673;0.0216887;0.155362;6.5611;1.66929;3.88161;1.25425;-5.30548;1.10195;-36.489;-39.2343;10.4131;1.81179;0.605961;0.789898;68.0503;40.5711;3.67598;-11.9059;0.804689;0.952612;2.80255;-3.95314;-3.41596;8.67982;0.365633;19.6521;-1.94459;4.85095;-7.28163;-14.7142;0.636562;19.8735;-8.73588;-13.4628;276.845;-3.67236;0.274778;276.656;-3.61637;-2.17033;275.22;-0.460389;0.156941;313.076;3.13881;-3.92419;313.071;3.15996;-3.92452;334.898;1.06783;7.41856;272.427;3.25894;0.803191;272.105;6.66556;-1.17975;280.989;-0.429013;-1.88908;237.571;-2.39575;0.890616;237.575;-2.23927;0.890269;188.122;-1.64258;0.503336;271.141;-12.3912;0.0760198;291.788;-18.2073;-11.7845;279.326;-34.6659;15.4598;0;3.60126;5.89137;-4.99549;-4.40874;22.6865;-0.57692;-7.02403;3.31549;1.52237;8.47647;-4.98702;-11.6188;14.2955;-0.34424;-7.1955;6.2306;-4.60899;-3.12875;0.595179;-0.16577;-7.22928;4.49475;-9.56348;2.25167;-2.71175;16.0781;-5.9528;-6.04734;-6.06029;7.4205;0.52753;-15.7466;11.9655;3.73843;-5.44259;0.672838;15.6524;-4.66719;5.73193;30.6492;6.27756;3.78718;-0.235768;-6.62338;-2.95568;0.550492;-0.145939;0.797264;0.605588;-0.428142;0.473984;0.512187;-0.519024;0.307886;0.425878;-0.466713;0.33157;-0.645866;-0.307459;-0.600025;-0.581038;-0.380766;-0.467077;-0.513701;-0.375754;-0.524505;0.771909;-0.21956;0.556866;0.480811;-0.126536;0.819398;0.437767;-0.657627;0.232678;0.239886;-0.725824;0.180189;0.225838;-0.265269;-0.0185554;-0.619414;-0.49392;-0.549281;-0.495759;-0.637308;-0.52579;-0.454247;-0.293289;-0.472619
0.05;3.17581;-2.22425;1.43365;0.0627676;2.44871;0.189239;0.0383723;0.152612;6.51749;1.64473;3.86542;1.24308;-5.26429;1.07782;-36.5414;-39.2007;10.4201;1.83997;0.584666;0.794097;68.0876;40.5364;3.65162;-11.926;0.7796;0.953178;2.88165;-3.91129;-3.43339;8.6474;0.247886;19.6602;-1.93083;4.85308;-7.28525;-14.7301;0.624261;19.8611;-8.70248;-13.5045;276.837;-3.64735;0.27886;276.647;-3.58375;-2.1576;275.22;-0.460389;0.156941;313.127;3.12212;-3.87994;313.124;3.15996;-3.87947;334.898;1.03493;7.45791;272.346;3.2347;0.77491;272.14;6.66213;-1.18031;280.989;-0.437263;-1.87774;237.598;-2.36713;0.901908;237.602;-2.21464;0.901432;188.122;-1.63631;0.470863;271.188;-12.4107;0.0680457;291.837;-18.1921;-11.793;279.336;-34.6709;15.4642;0;0.775656;-0.383729;-2.27407;-3.53941;17.9134;-1.08597;-10.8971;-2.23435;3.25717;0.389723;-3.82463;-1.93646;10.4723;-7.17986;-5.60688;1.54773;-1.08284;-3.05922;9.36054;-1.04198;-7.95675;1.1986;-7.82223;-3.21667;-2.13066;13.0079;-1.03263;-11.8621;-1.24314;-5.61551;23.7388;-11.1824;9.27327;10.3657;1.36065;-0.672838;9.39146;-0.31642;0.929501;19.123;0.597863;-2.41003;2.59345;-8.67347;-1.0556;0.550679;-0.14594;0.797148;0.605527;-0.427958;0.473861;0.512378;-0.518787;0.308074;0.425756;-0.466409;0.33151;-0.646108;-0.307336;-0.599901;-0.581046;-0.380772;-0.466839;-0.513761;-0.37557;-0.524381;0.772098;-0.219501;0.556626;0.480811;-0.126536;0.819398;0.43821;-0.657528;0.233114;0.239634;-0.725921;0.18;0.225723;-0.265276;-0.0185559;-0.619495;-0.493753;-0.549482;-0.496008;-0.637009;-0.525978;-0.454301;-0.293285;-0.472674
0.06;3.14679;-2.2215;1.43004;0.0751595;2.43625;0.187089;0.0600611;0.158112;6.47216;1.63771;3.85063;1.23861;-5.21731;1.07178;-36.5518;-39.1839;10.4254;1.84299;0.548559;0.793497;68.0845;40.5121;3.61102;-11.9436;0.772869;0.945245;2.93392;-3.8707;-3.47599;8.64308;0.184882;19.6804;-1.9209;4.86588;-7.28163;-14.7309;0.629386;19.8467;-8.67651;-13.5661;276.837;-3.62551;0.275422;276.647;-3.54991;-2.14886;275.229;-0.455402;0.161588;313.137;3.10333;-3.84029;313.134;3.16362;-3.84017;334.92;0.987641;7.48851;272.302;3.19956;0.771825;272.158;6.6707;-1.16652;280.979;-0.42695;-1.8664;237.616;-2.35239;0.892028;237.62;-2.19411;0.892129;188.115;-1.63317;0.448538;271.225;-12.4226;0.071767;291.904;-18.1921;-11.811;279.336;-34.6808;15.4731;0;-7.47954;-3.18269;2.19951;2.54589;-3.48159;-0.712666;-13.7855;-1.15321;1.69939;2.82549;6.03691;-8.81423;-0.720318;-6.14714;-6.01183;7.22274;-0.194355;-6.67466;14.3384;-10.9408;-3.86471;-0.17979;-10.6618;0.442292;-1.04596;13.7754;-3.70531;-19.305;0.155392;-1.40388;21.4529;-4.79245;-12.8629;-4.92793;3.53769;-1.34568;-1.30437;-6.56571;-1.54917;9.16857;4.18504;-18.9359;-2.82922;-13.0891;-4.22239;0.55082;-0.146006;0.797053;0.605557;-0.427631;0.473898;0.512542;-0.518585;0.308184;0.425495;-0.466146;0.331497;-0.646216;-0.307146;-0.599887;-0.581037;-0.380766;-0.466649;-0.513782;-0.375463;-0.524281;0.772277;-0.2195;0.556379;0.480849;-0.12653;0.81936;0.438343;-0.657484;0.233547;0.239514;-0.725866;0.179941;0.225717;-0.265148;-0.0184944;-0.619673;-0.493565;-0.549599;-0.496265;-0.636721;-0.526236;-0.454361;-0.293345;-0.472672
0.07;3.11623;-2.21098;1.41923;0.0808166;2.41803;0.187805;0.0834181;0.163611;6.43197;1.62719;3.83937;1.2319;-5.17548;1.06307;-36.5581;-39.1779;10.4212;1.85506;0.516617;0.787499;68.0627;40.5069;3.58782;-11.9699;0.751451;0.948078;2.95228;-3.82885;-3.48761;8.6193;0.215868;19.7113;-1.90562;4.86161;-7.26625;-14.7265;0.615036;19.8209;-8.71485;-13.6276;276.837;-3.6005;0.279289;276.638;-3.51913;-2.12663;275.229;-0.454467;0.171598;313.148;3.08873;-3.79432;313.144;3.17095;-3.79511;334.942;0.947203;7.51692;272.284;3.17653;0.761026;272.113;6.65871;-1.16596;280.979;-0.422825;-1.85052;237.616;-2.33072;0.889911;237.62;-2.16673;0.890269;188.109;-1.63003;0.422153;271.272;-12.4476;0.0722986;291.981;-18.1883;-11.8157;279.336;-34.6783;15.4819;0;1.52361;5.30449;-0.894715;3.47731;-15.3864;0.305428;-15.361;-3.89209;4.28388;6.91758;-3.33718;-11.6855;0.6095;-7.5241;-2.2739;-0.912763;-4.08146;-6.6399;10.9838;-9.5436;-11.5941;12.5553;-13.421;-2.61354;4.30005;4.16091;0.789657;-22.3286;3.10784;3.20887;8.61632;7.30279;-5.08534;-3.39857;8.70815;3.70061;-11.7393;-10.2045;-4.49259;-6.02506;-6.87542;-17.2145;9.19496;-3.31169;1.90008;0.551008;-0.146008;0.796938;0.605674;-0.427201;0.473955;0.51261;-0.51847;0.308128;0.425261;-0.465913;0.331444;-0.646332;-0.307083;-0.59976;-0.58114;-0.380631;-0.466511;-0.513813;-0.375319;-0.52419;0.772466;-0.219379;0.556139;0.480869;-0.126474;0.819332;0.438369;-0.657553;0.233711;0.239759;-0.72581;0.180247;0.225654;-0.265023;-0.0184332;-0.619783;-0.493434;-0.549772;-0.49666;-0.636374;-0.526446;-0.454437;-0.293293;-0.472687
0.08;3.08255;-2.22334;1.40776;0.0929391;2.4118;0.189239;0.0800814;0.166361;6.40289;1.63245;3.8443;1.24308;-5.13558;1.05838;-36.5623;-39.1899;10.411;1.8455;0.504119;0.7851;68.0534;40.5156;3.5797;-11.9812;0.735541;0.965079;2.95087;-3.79461;-3.47599;8.61282;0.332581;19.7194;-1.91861;4.83709;-7.24634;-14.7248;0.558657;19.7921;-8.82124;-13.6694;276.828;-3.58276;0.274778;276.638;-3.48898;-2.12514;275.238;-0.457272;0.184468;313.148;3.0856;-3.75179;313.144;3.16545;-3.75197;334.953;0.917046;7.54097;272.293;3.16562;0.758455;272.007;6.63301;-1.1952;280.979;-0.422825;-1.82558;237.607;-2.30817;0.872268;237.602;-2.14209;0.872593;188.102;-1.62139;0.399828;271.31;-12.4617;0.0616664;292.029;-18.1978;-11.8091;279.336;-34.6857;15.4907;0;8.3937;6.56854;-1.41663;14.7786;-18.6434;-2.07012;-5.77677;-0.816859;-5.16898;8.47647;6.74935;-4.67421;3.15832;-2.26215;-5.26424;6.07186;-10.0787;-1.46008;25.3763;-9.68569;-4.00111;8.86965;-8.97414;-2.57334;10.4208;7.71587;-12.2093;-25.1197;3.26323;-1.40388;-10.5506;5.24888;-4.48707;-11.7251;-5.17046;4.03703;-17.7394;-9.41348;-9.91468;-8.64465;-4.7829;-12.3944;0.707304;-4.25789;0;0.551121;-0.146066;0.796865;0.605829;-0.426857;0.47392;0.51243;-0.518534;0.307947;0.425083;-0.465736;0.331387;-0.646397;-0.306962;-0.599641;-0.581294;-0.380469;-0.466415;-0.513879;-0.375201;-0.524073;0.772629;-0.219373;0.555941;0.480855;-0.126409;0.81931;0.438267;-0.657645;0.233722;0.240432;-0.725813;0.180797;0.225475;-0.264905;-0.0184335;-0.619854;-0.493259;-0.549964;-0.496972;-0.6362;-0.526515;-0.454496;-0.293353;-0.472686
0.09;3.04577;-2.227;1.40482;0.1056;2.38543;0.190673;0.0800814;0.151237;6.355;1.62807;3.83374;1.25648;-5.08345;1.03559;-36.577;-39.1971;10.3997;1.83745;0.493008;0.792897;68.0534;40.5346;3.56926;-11.9975;0.720855;0.980946;2.91697;-3.77558;-3.4605;8.59121;0.457557;19.7154;-1.9507;4.81363;-7.23548;-14.7177;0.483828;19.7662;-8.90783;-13.6704;276.828;-3.56229;0.261028;276.63;-3.45574;-2.1124;275.238;-0.460701;0.199482;313.168;3.07307;-3.71444;313.165;3.15262;-3.71459;334.964;0.885519;7.55627;272.328;3.15108;0.76154;271.918;6.60046;-1.23877;280.979;-0.4352;-1.79836;237.589;-2.27609;0.858153;237.593;-2.12567;0.857709;188.115;-1.61041;0.375473;271.328;-12.4823;0.0584768;292.048;-18.2035;-11.7873;279.336;-34.6808;15.4907;0;-4.1553;2.2798;-1.26751;9.00376;-3.36928;4.51355;3.28226;2.33045;-5.20438;7.3073;7.68675;-2.80453;11.5805;3.24569;-5.38884;-2.50018;-8.66269;3.65021;21.9134;-4.3337;-8.86609;4.97419;-14.8944;0.522709;-4.06762;-0.242383;-2.24748;-17.6768;4.66176;-6.21718;-24.0905;8.44385;9.57241;-5.9475;-8.98028;9.75615;-14.6089;-0.0791049;-9.1401;-12.3121;-12.5551;-2.41003;1.17884;-9.61967;-5.06687;0.551237;-0.146187;0.796794;0.60586;-0.426592;0.473896;0.512135;-0.518666;0.307708;0.424884;-0.465597;0.331374;-0.646521;-0.306841;-0.59946;-0.581439;-0.380261;-0.466445;-0.514003;-0.375019;-0.524013;0.772818;-0.219314;0.555701;0.480855;-0.126287;0.819308;0.438008;-0.657806;0.233653;0.24104;-0.725927;0.181222;0.225234;-0.264848;-0.0183727;-0.619843;-0.493249;-0.550076;-0.497177;-0.636167;-0.526416;-0.454504;-0.293298;-0.472694
